Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,32,6,26,18.8%,21-57,26.9%,312-436,41.7%,3-7,30.0%,26,66.0%,18.0%,4.3%,5.3%,52.6%,66.9%,45.0%,56.5%,35.9%,46.4%,0.83
Clay,1,0,1,0.0%,2-3,40.0%,18-25,41.9%,0-0,-,1,71.4%,13.6%,2.7%,7.4%,52.7%,65.4%,47.1%,56.8%,32.6%,45.1%,0.75
Grass,5,1,4,20.0%,5-12,29.4%,74-95,43.8%,1-2,33.3%,5,70.4%,18.8%,4.4%,3.1%,58.1%,67.9%,50.0%,60.4%,35.4%,47.5%,0.89
Grand Slams,8,2,6,25.0%,11-20,35.5%,127-165,43.5%,1-1,50.0%,8,68.3%,19.6%,3.7%,4.6%,54.0%,68.4%,46.5%,58.3%,36.3%,47.4%,0.87
Masters,3,0,3,0.0%,0-6,0.0%,24-38,38.7%,0-2,0.0%,3,66.7%,13.3%,5.3%,5.8%,51.1%,70.1%,43.0%,56.8%,32.6%,44.8%,0.76
Other Tours,21,5,16,23.8%,15-34,30.6%,195-273,41.7%,3-3,50.0%,21,66.5%,17.4%,4.5%,5.1%,53.8%,65.7%,46.2%,56.7%,35.6%,46.2%,0.82
Best of 5,8,2,6,25.0%,11-20,35.5%,127-165,43.5%,1-1,50.0%,8,68.3%,19.6%,3.7%,4.6%,54.0%,68.4%,46.5%,58.3%,36.3%,47.4%,0.87
Best of 3,30,5,25,16.7%,17-52,24.6%,277-391,41.5%,3-8,27.3%,24,66.5%,17.0%,4.6%,5.2%,53.5%,66.2%,45.8%,56.7%,35.2%,46.0%,0.81
Semi-finals,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,77.8%,0.0%,5.6%,1.9%,55.6%,70.0%,54.2%,63.0%,25.4%,43.4%,0.69
Quarter-finals,2,1,1,50.0%,3-3,50.0%,27-31,46.6%,0-0,-,2,72.4%,20.7%,4.2%,5.2%,53.9%,70.9%,40.9%,57.1%,37.7%,47.2%,0.88
vs Righties,31,5,26,16.1%,20-60,25.0%,320-450,41.6%,3-9,25.0%,27,67.9%,16.1%,4.4%,5.0%,53.2%,67.4%,46.1%,57.4%,35.1%,46.2%,0.82
vs Lefties,7,2,5,28.6%,8-12,40.0%,84-106,44.2%,1-0,100.0%,5,63.8%,26.4%,3.7%,5.0%,55.9%,65.4%,45.8%,56.7%,38.5%,47.9%,0.89
vs Top 10,3,1,2,33.3%,4-7,36.4%,39-59,39.8%,1-0,100.0%,3,64.6%,14.3%,4.3%,6.7%,52.9%,65.9%,45.5%,56.3%,34.8%,45.8%,0.80
