Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 United Cup RR,L vs Tsitsipas,0.74,0.63,43.0,2.9,3.3%,60.0%,0.0%,55.6%,25.0%,48.3%
2024 Roland Garros R128,L vs Hurkacz,1.07,0.80,46.4,4.1,0.0%,51.9%,5.6%,62.0%,30.1%,35.4%
2023 Wimbledon R128,L vs Paul,0.86,0.62,30.7,2.1,0.0%,54.8%,10.5%,55.3%,25.5%,40.0%
2019 M15 Cancun R32,L vs Arconada,0.98,0.81,56.4,3.9,4.3%,50.0%,0.0%,47.8%,47.4%,36.4%
2019 M15 Cancun R32,L vs Lopez Villasenor,0.78,0.52,35.9,2.1,3.7%,59.3%,0.0%,45.8%,35.5%,27.6%
2026 (1 matches),,0.74,0.63,43.0,2.9,3.3%,60.0%,0.0%,55.6%,25.0%,48.3%
2024 (1 matches),,1.07,0.80,46.4,4.1,0.0%,51.9%,5.6%,62.0%,30.1%,35.4%
2023 (1 matches),,0.86,0.62,30.7,2.1,0.0%,54.8%,10.5%,55.3%,25.5%,40.0%
2019 (2 matches),,0.91,0.69,48.1,2.7,4.1%,53.4%,0.0%,47.1%,42.0%,32.3%
Career (5 matches),,0.93,0.71,43.3,2.8,1.8%,54.1%,3.9%,54.9%,32.1%,37.3%
