Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 Wimbledon R128,L vs Bai,50% (5/10),67% (2/3),0/0,0/0,50% (4/8),0/2,0/1,0% (0/3),0% (0/4)
2023 Roland Garros R128,L vs Blinkova,25% (2/8),- (0/0),0/0,0/0,17% (1/6),2/4,1/2,- (0/0),- (0/0)
2022 Roland Garros R128,L vs Andreescu,55% (6/11),42% (5/12),1/3,0/0,56% (9/16),0/2,0/1,- (0/0),- (0/0)
2021 W100 Landisville PA R32,L vs Raducanu,54% (7/13),33% (1/3),0/0,0/0,50% (3/6),2/4,1/2,33% (2/6),40% (2/5)
2021 Australian Open R128,L vs Babos,53% (8/15),50% (2/4),0/1,0/0,40% (2/5),1/3,1/2,0% (0/3),0% (0/4)
2019 Wimbledon R128,L vs Kudermetova,45% (5/11),14% (1/7),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2019 Mallorca R32,L vs Kerber,60% (9/15),63% (5/8),1/2,0/0,42% (5/12),1/3,1/2,- (0/0),- (0/0)
2019 Bol R32,W vs Badosa,63% (5/8),54% (7/13),2/3,1/1,44% (4/9),0/0,0/0,- (0/0),- (0/0)
2019 Rabat QF,L vs Van Uytvanck,38% (6/16),57% (4/7),1/2,0/0,47% (7/15),1/3,0/1,- (0/0),- (0/0)
2019 Rabat R16,W vs Zidansek,60% (6/10),47% (8/17),2/2,1/1,68% (15/22),1/2,0/0,- (0/0),- (0/0)
2019 Rabat R32,W vs Rybarikova,47% (7/15),64% (7/11),2/4,1/2,45% (5/11),2/3,2/2,75% (6/8),38% (3/8)
2019 Fed Cup RR,W vs Muguruza,69% (9/13),30% (3/10),2/5,1/4,69% (9/13),0/1,0/0,- (0/0),- (0/0)
2019 Bogota R32,L vs Schmiedlova,40% (2/5),33% (4/12),0/0,0/0,42% (5/12),1/3,0/1,- (0/0),- (0/0)
2019 Charleston R64,L vs Davis,56% (9/16),38% (3/8),1/1,0/0,0% (0/3),0/2,0/1,- (0/0),- (0/0)
2019 Indian Wells R32,L vs Pliskova,25% (3/12),50% (2/4),0/0,0/0,38% (3/8),1/3,0/1,- (0/0),- (0/0)
2019 Indian Wells R64,W vs Vekic,50% (10/20),60% (3/5),2/3,1/1,73% (11/15),0/1,0/0,67% (4/6),50% (3/6)
2019 Indian Wells R128,W vs Townsend,56% (9/16),71% (10/14),2/2,1/1,56% (9/16),2/3,0/0,20% (1/5),40% (2/5)
2019 Budapest R32,L vs Smitkova,56% (9/16),40% (2/5),1/2,0/0,73% (11/15),3/5,1/2,- (0/0),- (0/0)
2019 St. Petersburg R16,L vs Bertens,56% (5/9),25% (1/4),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2019 St. Petersburg R32,W vs Siniakova,47% (9/19),43% (3/7),2/4,1/2,67% (4/6),0/0,0/0,60% (3/5),80% (4/5)
2023 (2 matches),,38.9%,66.7%,-,-,35.7%,33.3%,33.3%,0.0%,0.0%
2022 (1 matches),,54.5%,41.7%,33.3%,-,56.3%,0.0%,0.0%,-,-
2021 (2 matches),,53.6%,42.9%,0.0%,-,45.5%,42.9%,50.0%,22.2%,22.2%
2019 (18 matches),,53.1%,47.5%,62.9%,61.5%,56.8%,44.4%,28.6%,60.7%,55.2%
2018 (12 matches),,63.4%,44.2%,66.7%,83.3%,49.4%,36.4%,41.7%,52.2%,45.5%
Career (152 matches),,56.8%,47.0%,56.1%,57.2%,54.2%,43.9%,36.1%,54.5%,51.5%
