Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,21,7,14,33.3%,19-34,35.8%,227-282,44.6%,3-6,33.3%,19,59.2%,29.6%,2.3%,8.3%,59.7%,60.0%,46.0%,54.3%,40.7%,47.5%,0.89,SF (Auckland)
2022,7,3,4,42.9%,8-8,50.0%,75-83,47.5%,1-1,50.0%,6,67.2%,30.4%,3.2%,8.8%,58.0%,65.8%,45.2%,57.1%,42.0%,49.5%,0.98,QF (Tallinn)
2021,8,3,5,37.5%,6-12,33.3%,76-93,45.0%,0-2,0.0%,8,63.9%,27.4%,3.1%,6.5%,60.2%,64.3%,42.8%,55.7%,39.5%,47.4%,0.89,QF (Hamburg)
2020,6,2,4,33.3%,6-9,40.0%,72-78,48.0%,0-2,0.0%,6,60.8%,36.0%,3.2%,8.7%,63.0%,62.2%,39.2%,53.7%,44.2%,49.0%,0.96,R16 (Lyon)
2019,27,10,17,37.0%,29-41,41.4%,291-344,45.8%,3-1,75.0%,27,56.7%,34.7%,2.1%,8.9%,63.7%,59.4%,40.5%,52.5%,42.7%,47.8%,0.90,QF (Rabat)
2018,9,4,5,44.4%,8-10,44.4%,84-79,51.5%,0-2,0.0%,9,63.7%,40.7%,3.3%,7.1%,59.4%,63.8%,45.5%,56.3%,44.9%,50.6%,1.03,QF (Budapest)
2016,9,5,4,55.6%,11-10,52.4%,101-97,51.0%,2-1,66.7%,5,63.0%,20.0%,2.7%,7.2%,51.9%,60.5%,49.2%,55.1%,37.9%,46.8%,0.84,R16 (2x)
2015,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,37.5%,0.0%,0.0%,9.5%,50.0%,61.9%,38.1%,50.0%,31.1%,40.2%,0.62,R32 (Bastad)
Career,88,34,54,38.6%,87-126,40.8%,929-1068,46.5%,9-15,37.5%,81,59.9%,31.9%,2.5%,8.3%,60.8%,61.1%,43.4%,54.1%,41.8%,48.1%,0.91,
