Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-16),981,20,,,,,,,,,,,,
2025,885,29,,,,,,,,,,
2024,939,23,,,,,,,,,,
2023,189,401,155,1596,123,1599,165,1515,129,1500,,
2022,95,651,120,1644,105,1625,132,1543,88,1553,,
2021,235,304,170,1541,167,1521,187,1454,123,1514,,
2020,122,632,111,1628,98,1611,130,1509,,,573,92
2019,117,576,132,1644,120,1613,142,1552,94,1589,540,93
2018,146,406,146,1602,141,1576,166,1488,129,1495,115,655
2017,181,312,,,,,,,,,235,302
2016,229,225,202,1441,185,1447,190,1383,194,1342,171,397
2015,170,321,174,1501,181,1447,165,1443,172,1391,64,1193
2014,196,268,242,1408,237,1374,225,1338,180,1337,179,329
2013,325,148,,,,,,,,,387,145
2012,414,88,,,,,,,,,639,48
2011,1113,6,,,,,,,,,,
