Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
32,Virginia Wade [GBR],7,25,21.9%,3,2,1,66.7%,1968,1975,0,,,,,,,,,,
25,Billie Jean King [USA],4,21,16.0%,0,0,0,-,1960,1975,0,,,,,,,,,,
22,Margaret Court [AUS],2,20,9.1%,0,0,0,-,1966,1975,0,,,,,,,,,,
15,Kerry Reid [AUS],10,5,66.7%,2,0,2,0.0%,1969,1975,0,,,,,,,,,,
15,Francoise Durr [FRA],7,8,46.7%,1,1,0,100.0%,1968,1974,0,,,,,,,,,,
15,Helga Masthoff [FRG],6,9,40.0%,1,0,1,0.0%,1965,1974,0,,,,,,,,,,
14,Nancy Richey [USA],3,11,21.4%,2,1,1,50.0%,1962,1974,0,,,,,,,,,,
13,Chris Evert [USA],2,11,15.4%,0,0,0,-,1969,1975,0,,,,,,,,,,
12,Evonne Goolagong [AUS],4,8,33.3%,1,0,1,0.0%,1970,1975,0,,,,,,,,,,
12,Rosie Casals [USA],6,6,50.0%,0,0,0,-,1965,1973,0,,,,,,,,,,
10,Ann Jones [GBR],5,5,50.0%,0,0,0,-,1968,1971,0,,,,,,,,,,
9,Valerie Ziegenfuss [USA],7,2,77.8%,0,0,0,-,1967,1973,0,,,,,,,,,,
8,Betty Stove [NED],6,2,75.0%,2,1,1,50.0%,1966,1974,0,,,,,,,,,,
7,Kazuko Sawamatsu [JPN],4,3,57.1%,0,0,0,-,1968,1975,0,,,,,,,,,,
7,Wendy Gilchrist [AUS],7,0,100.0%,1,1,0,100.0%,1969,1974,0,,,,,,,,,,
