Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2021 Tokyo Olympics R64,L vs Cilic,28% (5/18),80% (4/5),0/3,44% (8/18),38% (3/8),3/4,0/2,3/4,0/2,3/3
2019 Binghamton CH SF,W vs Karlovskiy,33% (3/9),100% (3/3),0/0,0% (0/9),- (0/0),2/2,1/1,0/0,0/0,0/0
2019 Gatineau CH SF,L vs Kubler,0% (0/8),- (0/0),0/3,63% (5/8),20% (1/5),0/0,0/0,1/2,0/0,1/1
2019 Winnipeg CH R64,W vs Barrios Vera,60% (6/10),83% (5/6),1/2,30% (3/10),33% (1/3),3/3,1/1,0/0,0/0,0/0
2019 Columbus CH R32,W vs Sarkissian,44% (8/18),88% (7/8),1/2,29% (5/17),60% (3/5),4/5,3/3,1/1,1/1,0/0
2019 Samarkand CH SF,W vs Nagal,61% (11/18),64% (7/11),0/4,47% (9/19),44% (4/9),4/6,2/3,0/0,1/1,0/0
2019 Samarkand CH QF,W vs Ignatik,67% (6/9),50% (3/6),0/0,11% (1/9),100% (1/1),1/1,0/0,0/0,0/0,0/0
2019 Braga CH R32,W vs Krueger,50% (5/10),80% (4/5),0/1,20% (2/10),50% (1/2),2/2,0/0,0/0,0/0,0/0
2019 Braga CH R64,W vs Safwat,50% (4/8),100% (4/4),0/0,25% (2/8),100% (2/2),2/2,0/0,0/0,0/0,0/0
2019 Puerto Vallarta CH R16,L vs King,42% (5/12),80% (4/5),0/6,58% (7/12),14% (1/7),2/4,0/0,2/2,0/0,2/2
2019 Puerto Vallarta CH R32,W vs Bublik,36% (5/14),40% (2/5),0/1,20% (3/15),67% (2/3),2/2,2/2,1/1,1/1,0/0
2019 Leon CH R64,L vs Artunedo Martinavarro,20% (2/10),0% (0/2),0/2,33% (3/9),33% (1/3),0/0,0/0,2/2,0/0,1/1
2019 San Luis Potosi CH R16,L vs Muller,50% (7/14),43% (3/7),0/4,29% (4/14),0% (0/4),2/3,1/1,0/0,0/0,0/0
2019 San Luis Potosi CH R32,W vs Krstin,86% (6/7),100% (6/6),1/1,29% (2/7),50% (1/2),4/5,1/1,0/0,0/0,0/0
2019 San Luis Potosi CH R64,W vs Franco Descotte,44% (7/16),86% (6/7),2/3,33% (5/15),40% (2/5),5/5,1/2,0/0,0/1,0/0
2019 M25 Calabasas CA R32,L vs Ritschard,31% (4/13),75% (3/4),2/4,43% (6/14),17% (1/6),2/3,1/1,0/1,0/0,0/1
2019 M25 Bakersfield CA SF,L vs Vukic,31% (5/16),60% (3/5),1/3,25% (4/16),0% (0/4),2/3,1/1,3/3,0/0,1/1
2019 Santiago CH R32,L vs Dellien,20% (3/15),67% (2/3),0/3,33% (5/15),40% (2/5),1/1,0/0,1/1,0/0,1/1
2019 Santiago CH R64,W vs Avidzba,30% (3/10),100% (3/3),1/1,20% (2/10),50% (1/2),1/1,0/0,0/0,0/0,0/0
2019 Sao Paulo Q1,L vs Martinez,30% (3/10),67% (2/3),1/4,56% (5/9),20% (1/5),1/2,0/0,1/1,0/0,0/0
2021 (1 matches),,27.8%,80.0%,0.0%,44.4%,37.5%,75.0%,0.0%,75.0%,0.0%,100.0%
2019 (27 matches),,38.4%,70.6%,19.0%,34.0%,34.0%,81.0%,85.7%,78.3%,85.7%,80.0%
2018 (2 matches),,18.2%,75.0%,0.0%,47.8%,27.3%,100.0%,100.0%,50.0%,-,66.7%
2017 (1 matches),,50.0%,0.0%,0.0%,55.6%,20.0%,-,-,50.0%,-,0.0%
2015 (2 matches),,37.0%,70.0%,25.0%,50.0%,28.6%,71.4%,66.7%,33.3%,-,0.0%
Career (33 matches),,36.9%,69.0%,16.9%,36.9%,32.6%,80.5%,77.8%,69.4%,66.7%,72.2%
