Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 Tokyo Olympics R64,L vs Cilic,1.04,0.94,87.5,26.2,1.4%,58.3%,5.7%,57.1%,40.6%,35.6%
2019 Binghamton CH SF,W vs Karlovskiy,1.11,2.38,34.0,2.1,-,77.8%,-,80.0%,51.7%,39.3%
2019 Gatineau CH SF,L vs Kubler,0.88,0.29,32.8,2.3,-,44.0%,-,60.0%,30.0%,0.0%
2019 Winnipeg CH R64,W vs Barrios Vera,1.02,1.43,48.1,2.3,-,66.7%,-,64.0%,42.4%,54.8%
2019 Columbus CH R32,W vs Sarkissian,1.02,1.71,37.1,2.5,-,80.0%,-,66.7%,44.4%,44.7%
2019 Samarkand CH SF,W vs Nagal,1.09,1.17,66.5,13.7,-,51.0%,-,63.8%,44.2%,48.0%
2019 Samarkand CH QF,W vs Ignatik,1.13,1.86,46.2,2.2,-,75.0%,-,70.8%,52.9%,34.5%
2019 Braga CH R32,W vs Krueger,1.06,1.69,42.5,3.3,6.7%,66.7%,0.0%,73.1%,52.9%,43.3%
2019 Braga CH R64,W vs Safwat,1.09,2.17,34.4,2.0,0.0%,62.5%,0.0%,87.0%,46.4%,55.6%
2019 Puerto Vallarta CH R16,L vs King,0.90,0.78,54.5,3.3,0.0%,37.5%,0.0%,66.7%,39.0%,45.0%
2019 Puerto Vallarta CH R32,W vs Bublik,1.12,1.22,60.8,4.1,0.0%,69.4%,0.0%,66.0%,35.6%,34.9%
2019 Leon CH R64,L vs Artunedo Martinavarro,0.75,0.65,44.0,2.1,7.1%,53.6%,7.7%,73.1%,32.4%,31.3%
2019 San Luis Potosi CH R16,L vs Muller,0.72,0.80,69.3,16.7,9.8%,65.9%,9.1%,57.6%,42.6%,41.2%
2019 San Luis Potosi CH R32,W vs Krstin,1.18,2.05,34.9,2.0,8.7%,65.2%,13.6%,63.6%,68.2%,55.0%
2019 San Luis Potosi CH R64,W vs Franco Descotte,1.08,1.20,58.4,4.6,5.9%,58.8%,10.2%,67.3%,37.5%,44.4%
2019 M25 Calabasas CA R32,L vs Ritschard,1.06,0.81,64.7,2.3,6.5%,52.2%,4.4%,51.1%,36.6%,37.8%
2019 M25 Bakersfield CA SF,L vs Vukic,0.91,0.80,56.0,5.7,-,67.3%,-,57.8%,32.7%,32.7%
2019 Santiago CH R32,L vs Dellien,0.99,0.76,61.1,5.8,4.1%,61.2%,4.4%,62.2%,34.9%,23.7%
2019 Santiago CH R64,W vs Avidzba,1.24,1.43,54.5,2.3,11.1%,75.0%,3.1%,62.5%,30.3%,42.3%
2019 Sao Paulo Q1,L vs Martinez,0.92,0.74,57.3,2.7,6.1%,57.6%,0.0%,46.7%,39.0%,37.5%
2021 (1 matches),,1.04,0.94,87.5,26.2,1.4%,58.3%,5.7%,57.1%,40.6%,35.6%
2019 (27 matches),,1.01,1.07,53.0,2.9,3.6%,63.1%,2.6%,62.7%,39.2%,39.0%
2018 (2 matches),,0.99,0.77,68.2,4.6,11.9%,60.7%,2.5%,54.4%,24.3%,42.6%
2017 (1 matches),,0.90,0.58,43.0,2.6,14.3%,60.7%,4.2%,41.7%,31.0%,31.0%
2015 (2 matches),,1.01,0.84,60.7,5.2,1.9%,48.1%,3.0%,62.6%,41.7%,32.4%
Career (33 matches),,1.01,1.00,56.2,3.1,4.1%,61.4%,2.8%,61.4%,38.4%,38.5%
