Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,1,Hard,1,0,1,0.0%,2,1,1,50.0%,2020,2020,Q1,1,0.95,6.2%,0.0%,71.7%,59.3%,46.9%,55.8%,41.9%,50.0%,44.4%
Roland Garros,3,Clay,6,3,3,50.0%,3,1,2,33.3%,2020,2022,Q3,6,1.01,3.7%,1.5%,63.7%,68.6%,40.7%,58.5%,42.1%,46.9%,32.2%
Wimbledon,2,Grass,3,1,2,33.3%,0,0,0,-,2021,2022,Q2,3,0.80,3.5%,4.0%,67.8%,61.5%,51.6%,58.3%,33.3%,50.0%,40.0%
US Open,2,Hard,5,3,2,60.0%,2,2,0,100.0%,2019,2021,Q3,5,0.98,7.8%,3.3%,65.0%,68.4%,49.3%,61.7%,37.7%,63.4%,40.0%
Olympics,1,,1,0,1,0.0%,2,1,1,50.0%,2021,2021,R64,0,,,,,,,,,,
Davis Cup,1,,1,0,1,0.0%,0,0,0,-,2019,2019,,0,,,,,,,,,,
