Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Thales Turini [BRA],3,3,50.0%,2,2,0,100.0%,2014,2016,0,,,,,,,,,,
4,Tomas Barrios Vera [CHI],1,3,25.0%,0,0,0,-,2019,2022,4,0.90,4.6%,5.4%,65.5%,63.2%,43.3%,56.3%,39.2%,54.3%,40.7%
4,Fernando Romboli [BRA],2,2,50.0%,2,2,0,100.0%,2014,2016,1,1.13,4.7%,4.7%,61.2%,69.2%,54.5%,63.5%,41.2%,33.3%,80.0%
4,Daniel Dutra Da Silva [BRA],2,2,50.0%,2,1,1,50.0%,2012,2015,0,,,,,,,,,,
3,Daniel Elahi Galan [COL],2,1,66.7%,2,1,1,50.0%,2015,2021,1,1.44,7.2%,0.0%,73.9%,80.4%,55.6%,73.9%,37.5%,100.0%,25.0%
3,Frederico Ferreira Silva [POR],0,3,0.0%,2,0,2,0.0%,2014,2020,2,0.87,3.1%,3.9%,64.8%,67.5%,48.9%,60.9%,33.8%,14.3%,36.4%
3,Pedro Sakamoto [BRA],1,2,33.3%,1,1,0,100.0%,2013,2019,1,1.94,7.4%,0.0%,66.7%,72.2%,88.9%,77.8%,43.0%,0.0%,50.0%
3,Orlando Luz [BRA],1,2,33.3%,2,1,1,50.0%,2015,2019,2,0.89,3.4%,7.8%,55.2%,70.3%,53.8%,62.9%,32.9%,25.0%,15.4%
3,Sumit Nagal [IND],2,1,66.7%,0,0,0,-,2018,2019,2,0.98,5.9%,3.9%,65.2%,65.4%,45.1%,58.3%,40.8%,52.4%,39.1%
3,Maximilian Neuchrist [AUT],2,1,66.7%,2,2,0,100.0%,2018,2018,0,,,,,,,,,,
3,Eduard Esteve Lobato [ESP],2,1,66.7%,1,0,1,0.0%,2017,2018,0,,,,,,,,,,
3,Michael Linzer [AUT],0,3,0.0%,1,1,0,100.0%,2011,2016,0,,,,,,,,,,
3,Ricardo Hocevar [BRA],1,2,33.3%,1,0,1,0.0%,2014,2015,1,1.16,0.0%,5.8%,59.4%,78.0%,46.4%,65.2%,40.4%,85.7%,60.0%
3,Marcelo Zormann Da Silva [BRA],0,3,0.0%,1,0,1,0.0%,2014,2015,0,,,,,,,,,,
3,Tiago Lopes [BRA],1,2,33.3%,4,1,3,25.0%,2015,2015,0,,,,,,,,,,
