Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2020 Australian Open R128,L vs Pella,44% (11/25),33% (1/3),0/0,0/0,60% (6/10),0/3,0/1,- (0/0),- (0/0)
2019 Puerto Vallarta CH F,L vs Ofner,72% (13/18),67% (2/3),1/4,0/0,89% (17/19),2/4,0/1,56% (5/9),33% (3/9)
2019 Puerto Vallarta CH SF,W vs Tabilo,62% (8/13),37% (7/19),2/7,1/2,64% (7/11),1/2,0/0,- (0/0),- (0/0)
2019 Puerto Vallarta CH QF,W vs Takahashi,53% (10/19),67% (2/3),2/6,1/3,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2019 Puerto Vallarta CH R16,W vs Brown,80% (12/15),38% (3/8),2/3,1/2,67% (2/3),0/1,0/0,- (0/0),- (0/0)
2019 Leon CH R32,L vs Petrovic,78% (7/9),0% (0/3),0/0,0/0,75% (6/8),0/2,0/1,- (0/0),- (0/0)
2019 San Luis Potosi CH R32,L vs Muller,69% (9/13),50% (7/14),1/2,0/0,50% (7/14),1/3,1/2,33% (2/6),50% (3/6)
2019 Monterrey CH R32,L vs Eubanks,63% (12/19),33% (2/6),1/1,0/0,50% (4/8),4/6,3/4,80% (4/5),60% (3/5)
2019 Monterrey CH R64,W vs Sanchez,75% (9/12),75% (3/4),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Drummondville CH R16,L vs Cid,67% (12/18),15% (2/13),1/6,0/4,44% (4/9),2/4,0/1,67% (4/6),60% (3/5)
2019 Drummondville CH R32,W vs Draxl,80% (16/20),30% (3/10),2/5,1/3,50% (2/4),0/1,0/0,67% (6/9),30% (3/10)
2019 Indian Wells CH R32,L vs Rublev,55% (6/11),33% (1/3),0/0,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2019 Indian Wells CH R64,W vs Rubin,67% (14/21),36% (4/11),2/4,1/2,67% (4/6),0/1,0/0,50% (2/4),0% (0/5)
2019 Delray Beach Q1,L vs King,62% (8/13),40% (2/5),0/0,0/0,57% (4/7),2/4,2/3,60% (3/5),0% (0/5)
2018 Knoxville CH R32,L vs Smyczek,53% (9/17),33% (2/6),1/2,0/0,67% (8/12),0/2,0/1,- (0/0),- (0/0)
2018 Las Vegas CH SF,L vs Rola,80% (8/10),- (0/0),0/0,0/0,75% (6/8),0/2,0/1,- (0/0),- (0/0)
2018 Fairfield CH R32,L vs Fratangelo,69% (9/13),38% (3/8),1/4,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2018 Tiburon CH QF,L vs Granollers,56% (5/9),- (0/0),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2018 Tiburon CH R16,W vs Fratangelo,53% (9/17),57% (4/7),2/3,1/1,43% (3/7),1/2,0/0,- (0/0),- (0/0)
2018 Chicago CH R16,L vs Young,64% (7/11),0% (0/2),0/0,0/0,67% (4/6),0/2,0/1,- (0/0),- (0/0)
2020 (1 matches),,44.0%,33.3%,-,-,60.0%,0.0%,0.0%,-,-
2019 (13 matches),,67.7%,37.3%,39.0%,35.3%,65.0%,40.0%,46.2%,59.1%,33.3%
2018 (19 matches),,64.9%,35.1%,51.9%,80.0%,57.5%,37.3%,34.8%,53.1%,31.3%
2017 (15 matches),,64.2%,27.4%,45.5%,80.0%,65.6%,51.0%,59.3%,63.2%,33.3%
2016 (23 matches),,65.5%,33.3%,60.5%,35.0%,66.7%,35.2%,42.9%,51.2%,41.9%
Career (125 matches),,62.7%,35.4%,51.1%,53.0%,63.3%,41.3%,44.9%,57.7%,34.1%
