Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2020 Australian Open R128,L vs Pella,13% (2/16),50% (1/2),0/4,33% (5/15),20% (1/5),0/1,0/0,1/1,0/0,1/1
2019 Puerto Vallarta CH F,L vs Ofner,20% (3/15),67% (2/3),1/2,40% (6/15),67% (4/6),2/2,1/1,3/3,0/0,1/1
2019 Puerto Vallarta CH SF,W vs Tabilo,69% (9/13),78% (7/9),1/3,42% (5/12),20% (1/5),4/5,0/0,0/1,0/0,0/0
2019 Puerto Vallarta CH QF,W vs Takahashi,22% (2/9),100% (2/2),0/0,30% (3/10),100% (3/3),2/2,2/2,0/0,1/1,0/0
2019 Puerto Vallarta CH R16,W vs Brown,46% (6/13),50% (3/6),0/1,15% (2/13),50% (1/2),2/2,1/1,1/1,0/0,0/0
2019 Leon CH R32,L vs Petrovic,20% (2/10),0% (0/2),0/2,44% (4/9),50% (2/4),0/0,0/0,1/1,0/0,1/1
2019 San Luis Potosi CH R32,L vs Muller,50% (8/16),88% (7/8),1/6,63% (10/16),30% (3/10),4/7,1/3,1/2,0/2,1/1
2019 Monterrey CH R32,L vs Eubanks,24% (4/17),50% (2/4),0/3,25% (4/16),0% (0/4),2/2,0/0,3/4,0/0,2/3
2019 Monterrey CH R64,W vs Sanchez,33% (3/9),100% (3/3),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2019 Drummondville CH R16,L vs Cid,38% (6/16),33% (2/6),1/4,35% (6/17),17% (1/6),2/2,0/0,3/4,0/0,0/1
2019 Drummondville CH R32,W vs Draxl,39% (7/18),43% (3/7),0/2,22% (4/18),50% (2/4),2/2,0/1,1/1,0/0,0/0
2019 Indian Wells CH R32,L vs Rublev,20% (2/10),50% (1/2),0/2,50% (5/10),20% (1/5),1/1,0/0,1/3,0/0,1/2
2019 Indian Wells CH R64,W vs Rubin,47% (7/15),57% (4/7),0/2,31% (5/16),60% (3/5),3/4,2/3,1/1,1/1,0/0
2019 Delray Beach Q1,L vs King,27% (3/11),67% (2/3),2/3,36% (4/11),25% (1/4),1/1,0/0,1/1,0/0,0/0
2018 Knoxville CH R32,L vs Smyczek,38% (5/13),40% (2/5),0/4,46% (6/13),33% (2/6),1/2,1/1,1/1,0/0,0/0
2018 Las Vegas CH SF,L vs Rola,0% (0/11),- (0/0),0/2,40% (4/10),50% (2/4),0/0,0/0,1/1,0/0,0/0
2018 Fairfield CH R32,L vs Fratangelo,36% (5/14),60% (3/5),1/4,31% (4/13),0% (0/4),2/2,0/0,2/2,0/0,1/1
2018 Tiburon CH QF,L vs Granollers,0% (0/8),- (0/0),0/3,44% (4/9),0% (0/4),0/0,0/0,1/2,0/0,0/1
2018 Tiburon CH R16,W vs Fratangelo,42% (5/12),80% (4/5),1/3,31% (4/13),0% (0/4),3/4,2/2,0/1,1/1,0/0
2018 Chicago CH R16,L vs Young,20% (2/10),0% (0/2),0/2,56% (5/9),60% (3/5),0/0,0/0,2/2,0/0,1/1
2020 (1 matches),,12.5%,50.0%,0.0%,33.3%,20.0%,0.0%,-,100.0%,-,100.0%
2019 (13 matches),,36.0%,61.3%,20.0%,33.7%,37.9%,84.8%,69.2%,72.7%,60.0%,66.7%
2018 (19 matches),,25.1%,60.7%,12.0%,34.4%,26.9%,67.7%,90.9%,75.0%,75.0%,55.6%
2017 (15 matches),,26.1%,43.5%,12.8%,36.1%,35.4%,73.7%,57.1%,92.0%,100.0%,77.8%
2016 (23 matches),,31.6%,57.5%,16.0%,34.7%,41.1%,89.1%,94.4%,81.8%,100.0%,66.7%
Career (125 matches),,30.3%,58.8%,15.4%,34.7%,35.8%,80.3%,77.6%,80.8%,79.3%,73.5%
