Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2020 Australian Open R128,L vs Pella,0.98,0.60,31.8,2.0,9.8%,58.8%,6.3%,60.4%,29.5%,20.0%
2019 Puerto Vallarta CH F,L vs Ofner,1.09,0.80,73.3,2.9,1.5%,52.3%,3.4%,71.2%,23.4%,34.2%
2019 Puerto Vallarta CH SF,W vs Tabilo,1.06,1.15,56.2,2.4,9.1%,59.1%,13.2%,52.6%,41.2%,54.0%
2019 Puerto Vallarta CH QF,W vs Takahashi,1.35,1.48,45.4,2.1,5.3%,71.1%,0.0%,64.7%,32.1%,38.5%
2019 Puerto Vallarta CH R16,W vs Brown,1.10,1.42,53.1,2.3,2.6%,63.2%,2.9%,80.0%,34.8%,40.0%
2019 Leon CH R32,L vs Petrovic,0.94,0.55,49.0,2.2,16.1%,58.1%,8.0%,68.0%,27.6%,15.4%
2019 San Luis Potosi CH R32,L vs Muller,1.02,0.92,89.8,80.3,0.0%,44.8%,5.8%,53.8%,38.2%,54.7%
2019 Monterrey CH R32,L vs Eubanks,0.94,0.85,63.0,9.7,1.9%,63.5%,14.6%,64.6%,28.8%,36.7%
2019 Monterrey CH R64,W vs Sanchez,1.68,3.02,25.4,2.0,12.0%,76.0%,0.0%,77.3%,42.3%,41.7%
2019 Drummondville CH R16,L vs Cid,0.94,0.83,65.9,21.5,1.9%,67.9%,2.0%,50.0%,38.1%,33.9%
2019 Drummondville CH R32,W vs Draxl,1.01,1.16,79.5,4.7,6.9%,67.2%,1.9%,71.2%,40.0%,31.0%
2019 Indian Wells CH R32,L vs Rublev,1.02,0.66,52.1,2.2,7.9%,57.9%,11.4%,48.6%,40.0%,18.5%
2019 Indian Wells CH R64,W vs Rubin,1.01,1.21,67.9,5.2,5.7%,69.8%,6.0%,64.0%,40.7%,38.2%
2019 Delray Beach Q1,L vs King,0.98,0.68,48.7,2.3,5.4%,64.9%,0.0%,53.1%,28.6%,27.3%
2018 Knoxville CH R32,L vs Smyczek,0.94,0.79,57.6,4.1,4.2%,72.9%,0.0%,48.9%,35.7%,28.9%
2018 Las Vegas CH SF,L vs Rola,0.80,0.57,48.4,2.0,15.6%,65.6%,10.3%,65.5%,15.6%,34.5%
2018 Fairfield CH R32,L vs Fratangelo,0.81,0.74,51.0,4.2,10.8%,59.5%,8.6%,62.9%,37.2%,33.3%
2018 Tiburon CH QF,L vs Granollers,0.98,0.52,40.4,2.1,3.2%,48.4%,3.3%,53.3%,29.2%,22.7%
2018 Tiburon CH R16,W vs Fratangelo,1.25,1.31,47.2,5.2,0.0%,54.5%,5.3%,65.8%,34.1%,51.4%
2018 Chicago CH R16,L vs Young,0.91,0.60,43.3,2.2,8.8%,58.8%,6.1%,57.6%,22.6%,33.3%
2020 (1 matches),,0.98,0.60,31.8,2.0,9.8%,58.8%,6.3%,60.4%,29.5%,20.0%
2019 (13 matches),,1.06,1.02,63.0,3.2,5.1%,61.9%,5.5%,62.6%,35.5%,37.2%
2018 (19 matches),,0.93,0.82,53.6,2.9,6.8%,63.3%,6.6%,60.3%,33.0%,34.9%
2017 (15 matches),,0.98,0.84,58.0,2.8,5.3%,61.0%,5.9%,62.8%,32.3%,33.8%
2016 (23 matches),,0.93,0.92,57.4,3.0,6.9%,63.8%,7.3%,62.7%,38.2%,34.0%
Career (125 matches),,0.99,0.92,55.8,2.9,5.8%,62.1%,7.5%,62.3%,35.1%,35.7%
