Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,9,Hard,16,7,9,43.8%,6,4,2,66.7%,2012,2020,R128,11,0.93,6.7%,2.5%,65.7%,68.4%,46.1%,60.8%,36.7%,59.6%,34.6%
Roland Garros,3,Clay,4,1,3,25.0%,0,0,0,-,2015,2018,Q2,2,0.92,6.1%,1.5%,67.2%,62.5%,58.1%,61.1%,35.8%,60.0%,44.4%
Wimbledon,7,Grass,16,9,7,56.3%,10,2,8,20.0%,2013,2019,R128,4,0.82,9.5%,1.8%,66.0%,71.5%,53.0%,65.2%,28.4%,66.7%,37.5%
US Open,7,Hard,13,6,7,46.2%,6,1,5,16.7%,2012,2019,R128,6,0.80,5.4%,3.4%,63.0%,69.6%,41.5%,59.2%,32.8%,57.7%,38.2%
Newport,7,Grass,16,9,7,56.3%,7,2,5,28.6%,2013,2019,SF,16,1.09,9.3%,3.5%,65.9%,74.0%,53.6%,67.0%,36.0%,66.2%,36.4%
Brisbane,5,Hard,10,3,7,30.0%,5,2,3,40.0%,2012,2018,R32,10,0.94,7.3%,2.2%,63.4%,69.9%,51.6%,63.2%,34.6%,64.2%,42.6%
Delray Beach,4,Hard,12,8,4,66.7%,1,0,1,0.0%,2015,2019,R16,12,1.11,8.1%,1.9%,65.3%,69.7%,53.7%,64.2%,39.6%,55.0%,50.7%
Atlanta,4,Hard,8,4,4,50.0%,6,4,2,66.7%,2014,2018,R32,7,1.09,5.7%,4.7%,66.3%,71.7%,52.7%,65.3%,37.8%,75.0%,28.6%
Sydney,3,Hard,8,5,3,62.5%,5,3,2,60.0%,2013,2015,Q3,8,1.10,10.3%,3.3%,66.2%,73.0%,54.0%,66.5%,36.9%,53.7%,42.1%
s Hertogenbosch,2,Grass,6,3,3,50.0%,3,1,2,33.3%,2012,2018,R32,6,1.07,8.7%,2.8%,63.4%,72.9%,60.6%,68.4%,33.9%,65.4%,55.6%
