Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2015,6,2,4,33.3%,8-10,44.4%,93-82,53.1%,0-3,0.0%,6,79.1%,29.1%,9.2%,4.2%,53.0%,76.4%,44.7%,61.5%,40.6%,51.0%,1.06,R32 (2x)
2013,9,4,5,44.4%,10-12,45.5%,108-111,49.3%,1-3,25.0%,9,73.9%,24.8%,7.7%,4.2%,49.6%,75.1%,46.9%,60.9%,37.9%,49.2%,0.97,R16 (Washington)
2012,33,21,12,63.6%,53-32,62.4%,455-374,54.9%,8-8,50.0%,31,85.1%,24.5%,12.6%,3.3%,53.1%,77.8%,54.9%,67.1%,39.2%,53.0%,1.19,SF (Washington)
2011,68,43,25,63.2%,108-66,62.1%,926-784,54.2%,15-15,50.0%,66,84.2%,25.1%,9.9%,2.3%,58.6%,75.7%,54.5%,66.9%,39.2%,52.6%,1.19,W (Atlanta)
2010,55,40,15,72.7%,95-49,66.0%,768-638,54.6%,20-5,80.0%,52,84.9%,23.2%,14.3%,3.0%,55.4%,79.5%,53.1%,67.8%,37.9%,52.6%,1.18,W (2x)
2009,39,21,18,53.8%,56-45,55.4%,527-483,52.2%,8-9,47.1%,37,83.2%,21.7%,13.6%,2.9%,56.4%,76.5%,52.7%,66.1%,36.8%,51.5%,1.09,W (Delray Beach)
2008,55,32,23,58.2%,79-63,55.6%,709-659,51.8%,10-14,41.7%,55,81.0%,22.5%,12.8%,3.5%,49.7%,77.6%,51.4%,64.4%,37.0%,50.9%,1.04,F (2x)
2007,47,24,23,51.1%,56-59,48.7%,583-586,49.9%,11-14,44.0%,45,81.3%,19.4%,14.6%,3.4%,51.7%,79.1%,51.1%,65.6%,35.0%,50.4%,1.02,F (New Haven)
2006,41,23,18,56.1%,51-43,54.3%,476-429,52.6%,5-8,38.5%,40,82.7%,22.7%,13.2%,4.2%,51.5%,77.5%,52.8%,65.5%,37.3%,51.5%,1.08,W (Houston)
2005,17,6,11,35.3%,15-28,34.9%,198-234,45.8%,2-7,22.2%,17,75.0%,18.2%,12.8%,4.2%,53.0%,73.5%,48.1%,61.5%,34.1%,48.0%,0.88,R16 (3x)
2004,50,29,21,58.0%,70-59,54.3%,647-603,51.8%,8-11,42.1%,38,84.1%,19.2%,14.2%,5.2%,55.0%,76.9%,50.9%,65.2%,35.1%,50.4%,1.01,F (3x)
2003,64,39,25,60.9%,95-73,56.5%,873-830,51.3%,19-18,51.4%,58,85.3%,17.7%,13.3%,4.7%,53.3%,79.6%,51.4%,66.4%,35.4%,50.7%,1.05,W (Stockholm)
2002,22,11,11,50.0%,27-30,47.4%,271-289,48.4%,6-4,60.0%,22,77.6%,19.4%,11.9%,4.6%,54.9%,72.2%,50.5%,62.4%,35.4%,48.9%,0.94,QF (2x)
2001,13,5,8,38.5%,14-23,37.8%,174-194,47.3%,0-4,0.0%,13,76.1%,20.7%,10.1%,3.8%,51.5%,75.3%,48.3%,62.2%,36.4%,48.9%,0.96,QF (Scottsdale)
2000,7,3,4,42.9%,7-12,36.8%,75-101,42.6%,0-2,0.0%,7,68.9%,18.5%,5.1%,4.6%,55.1%,64.8%,46.6%,56.7%,35.1%,46.0%,0.81,QF (Newport)
Career,526,303,223,57.6%,744-604,55.2%,6883-6397,51.8%,113-125,47.5%,496,82.3%,21.6%,12.6%,3.7%,53.8%,77.1%,51.8%,65.4%,36.9%,51.1%,1.07,
