Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2015 US Open R64,L vs Lopez,36,48,0.8,13.3%,17.8%,24,44,0.5,10.6%,19.5%,6.6%,4.0%,1.0,18.1%,17.4%
2015 US Open R128,W vs Cecchinato,49,52,0.9,20.2%,21.5%,37,46,0.8,17.5%,21.7%,9.9%,4.2%,0.7,8.3%,11.6%
2015 Cincinnati Masters R64,W vs Troicki,18,18,1.0,18.8%,18.8%,9,18,0.5,10.8%,21.7%,6.0%,4.8%,0.3,9.4%,30.2%
2012 US Open R32,W vs Simon,67,75,0.9,25.5%,28.5%,51,71,0.7,21.3%,29.6%,,,0.6,7.6%,11.8%
2012 US Open R64,W vs Davydenko,46,43,1.1,16.4%,15.4%,30,40,0.8,12.2%,16.3%,,,0.7,11.1%,16.1%
2012 US Open R128,W vs Soeda,41,46,0.9,20.2%,22.7%,29,44,0.7,15.9%,24.2%,,,0.6,10.8%,18.2%
2012 Cincinnati Masters QF,L vs Federer,23,17,1.4,16.9%,12.5%,14,16,0.9,11.6%,13.2%,6.6%,3.3%,1.6,22.8%,14.7%
2012 Wimbledon R16,L vs Tsonga,55,27,2.0,20.0%,9.8%,38,23,1.7,16.5%,10.0%,,,3.3,20.4%,6.2%
2012 Wimbledon R32,W vs Goffin,56,18,3.1,26.4%,8.5%,39,17,2.3,21.0%,9.1%,,,5.0,16.5%,3.3%
2012 Wimbledon R64,W vs Ward,73,33,2.2,21.9%,9.9%,47,29,1.6,16.5%,10.2%,,,1.5,12.9%,8.4%
2012 Wimbledon R128,W vs Ramirez Hidalgo,61,34,1.8,26.4%,14.7%,37,28,1.3,19.3%,14.6%,,,1.0,7.8%,7.8%
2012 Australian Open R64,L vs Falla,35,58,0.6,16.1%,26.6%,30,58,0.5,14.5%,28.0%,,,0.9,13.8%,15.6%
2012 Australian Open R128,W vs Muller,30,12,2.5,17.6%,7.1%,19,10,1.9,13.0%,6.8%,,,0.8,17.6%,22.9%
2011 US Open R16,L vs Tsonga,43,55,0.8,14.2%,18.2%,40,51,0.8,14.3%,18.2%,7.5%,5.7%,0.9,16.9%,19.5%
2011 US Open R32,W vs Anderson,41,36,1.1,16.5%,14.5%,29,34,0.9,13.0%,15.2%,6.7%,2.7%,0.6,13.3%,20.6%
2011 US Open R64,W vs Jaziri,22,26,0.8,12.3%,14.5%,15,23,0.7,9.5%,14.6%,4.4%,3.2%,0.9,12.8%,14.0%
2011 US Open R128,W vs Kamke,28,30,0.9,18.9%,20.3%,24,26,0.9,18.0%,19.5%,9.8%,6.8%,0.3,6.8%,26.4%
2011 Cincinnati Masters SF,L vs Murray,32,40,0.8,19.3%,24.1%,26,38,0.7,17.4%,25.5%,12.1%,5.4%,1.4,15.7%,10.8%
2011 Canada Masters F,L vs Djokovic,29,39,0.7,16.2%,21.8%,22,36,0.6,13.5%,22.1%,6.1%,6.1%,0.7,10.6%,16.2%
2011 Canada Masters SF,W vs Tipsarevic,20,20,1.0,19.4%,19.4%,14,19,0.7,15.4%,20.9%,9.9%,5.5%,0.9,13.6%,15.5%
Career (43 matches),,1627,1486,1.1,18.8%,17.2%,1137,1349,0.8,15.0%,17.8%,5.6%,3.2%,1.0,14.4%,14.3%
