Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2015 Cincinnati R64,W vs Troicki,3.7,3.6,3.9,64.9%,61.9%,36.4%,42.9%,46.0%,6.2%,4.0,6.2,-2.5,-3.3
2012 Cincinnati QF,L vs Federer,3.7,3.8,3.6,48.8%,36.7%,37.5%,50.0%,43.6%,7.5%,3.0,3.8,-2.5,-2.6
2011 Cincinnati SF,L vs Murray,4.6,4.7,4.4,45.1%,42.1%,47.1%,65.0%,59.0%,7.9%,-4.0,-2.3,-3.5,-3.0
2011 Canada F,L vs Djokovic,4.3,4.2,4.4,47.7%,60.6%,31.3%,38.1%,51.1%,9.0%,-5.0,-3.2,-4.0,-2.8
2011 Canada SF,W vs Tipsarevic,3.8,3.6,4.1,58.7%,39.1%,60.0%,71.4%,46.9%,7.9%,1.0,1.5,-1.0,-1.4
2011 Wimbledon QF,L vs Nadal,4.1,3.9,4.3,47.4%,43.9%,34.8%,40.0%,61.3%,9.2%,-9.0,-4.1,-1.5,-1.2
2011 Miami SF,L vs Djokovic,4.8,4.5,5.0,38.2%,51.7%,14.3%,60.0%,58.3%,8.0%,-2.0,-1.7,-2.0,-2.5
2010 Cincinnati SF,W vs Roddick,3.9,3.5,4.3,50.0%,61.9%,71.4%,50.0%,47.7%,16.1%,12.0,8.8,3.0,2.1
2010 Cincinnati F,L vs Federer,3.3,3.3,3.3,51.2%,37.0%,40.0%,50.0%,52.4%,7.2%,-8.5,-6.3,-1.0,-0.8
2008 US Open R32,W vs Blake,2.8,2.6,3.0,53.5%,54.1%,42.9%,75.0%,49.5%,5.6%,-1.5,-1.5,-8.0,-8.0
2008 Indian Wells F,L vs Djokovic,3.7,3.2,4.2,49.0%,31.6%,61.1%,63.6%,46.9%,2.2%,-2.0,-1.7,3.0,2.3
2008 Indian Wells SF,W vs Federer,3.3,2.9,3.6,57.8%,56.0%,61.5%,100.0%,47.1%,5.6%,5.0,8.8,6.5,9.6
2008 Indian Wells QF,W vs Nalbandian,3.4,3.3,3.6,54.4%,54.9%,47.4%,40.0%,50.9%,7.5%,1.5,0.9,10.0,6.8
2005 Indian Wells R64,L vs Federer,3.6,3.6,3.7,39.3%,43.8%,44.4%,50.0%,57.9%,6.6%,7.5,10.0,-2.5,-4.4
2004 Olympics F,L vs Massu,3.5,3.2,3.7,51.3%,48.0%,50.0%,30.0%,50.6%,1.6%,0.0,0.0,9.5,5.1
2004 Halle F,L vs Federer,3.8,3.9,3.5,43.3%,32.0%,33.3%,0.0%,49.2%,4.6%,-1.5,-2.5,-3.5,-5.6
2004 Indian Wells R16,L vs Federer,3.3,3.1,3.5,50.0%,28.6%,33.3%,12.5%,50.7%,10.3%,-4.5,-6.6,-5.5,-9.2
2004 San Jose F,L vs Roddick,3.3,3.6,2.9,43.9%,40.6%,70.0%,55.6%,60.2%,7.8%,-0.5,-0.6,7.0,12.1
2003 Cincinnati F,L vs Roddick,2.8,2.8,2.8,48.7%,58.3%,20.0%,33.3%,62.4%,3.9%,-9.5,-7.9,3.5,4.8
2003 Cincinnati SF,W vs Schuettler,2.9,2.6,3.3,57.6%,35.5%,33.3%,14.3%,43.4%,7.8%,-7.5,-11.2,-3.0,-3.6
Career (21 matches),,3.5,3.4,3.7,49.8%,46.3%,45.1%,46.0%,52.2%,7.2%,-0.8,-0.7,0.3,0.3
