Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2013,11,6,5,54.5%,16-13,55.2%,139-138,50.2%,2-1,66.7%,11,72.1%,28.3%,5.9%,5.7%,58.3%,70.5%,48.6%,61.4%,40.2%,50.6%,1.04,F (Sao Paulo)
2012,38,21,17,55.3%,54-42,56.3%,495-457,52.0%,10-4,71.4%,36,78.9%,24.4%,4.4%,4.4%,58.4%,70.5%,52.6%,63.0%,38.8%,50.8%,1.05,F (Queen's Club)
2011,35,22,13,62.9%,51-35,59.3%,427-393,52.1%,6-1,85.7%,32,77.3%,25.1%,4.8%,5.2%,57.8%,69.7%,52.3%,62.4%,39.7%,50.7%,1.05,F (Auckland)
2010,39,28,11,71.8%,64-32,66.7%,508-411,55.3%,10-4,71.4%,34,78.3%,32.0%,4.8%,4.3%,58.4%,72.1%,49.8%,62.8%,42.2%,52.4%,1.13,W (Washington)
2009,22,14,8,63.6%,34-19,64.2%,276-228,54.8%,1-3,25.0%,21,74.5%,35.9%,5.1%,4.8%,52.3%,69.8%,51.6%,61.1%,43.0%,52.0%,1.11,W (Sydney)
2008,60,44,16,73.3%,104-52,66.7%,808-660,55.0%,17-4,81.0%,54,80.4%,28.6%,7.3%,4.4%,58.0%,73.6%,52.3%,64.6%,40.6%,52.3%,1.15,W (2x)
2007,49,31,18,63.3%,80-54,59.7%,713-629,53.1%,14-14,50.0%,48,80.4%,26.3%,6.4%,3.8%,58.1%,72.0%,51.1%,63.3%,39.7%,51.4%,1.08,W (2x)
2006,63,44,19,69.8%,117-62,65.4%,943-760,55.4%,7-13,35.0%,57,78.9%,31.0%,3.6%,3.7%,61.2%,67.7%,54.5%,62.6%,41.2%,51.8%,1.10,W (Estoril)
2005,63,44,19,69.8%,119-61,66.1%,952-765,55.4%,14-13,51.9%,59,75.9%,34.5%,3.9%,3.2%,61.8%,67.9%,53.2%,62.3%,43.2%,52.5%,1.15,W (2x)
2004,48,34,14,70.8%,87-46,65.4%,712-584,54.9%,13-7,65.0%,47,77.0%,32.2%,4.8%,3.3%,60.2%,69.2%,52.0%,62.3%,42.0%,52.1%,1.11,F (3x)
2003,63,42,21,66.7%,110-61,64.3%,892-755,54.2%,16-9,64.0%,60,74.9%,32.7%,3.9%,4.3%,58.4%,68.0%,52.4%,61.6%,42.3%,51.8%,1.10,F (2x)
2002,60,36,24,60.0%,91-71,56.2%,815-777,51.2%,18-9,66.7%,57,75.2%,27.1%,3.4%,3.8%,58.5%,67.1%,52.5%,61.0%,40.2%,50.5%,1.03,W (2x)
2001,26,17,9,65.4%,38-25,60.3%,331-265,55.5%,2-4,33.3%,26,78.3%,33.7%,4.3%,5.2%,62.0%,68.6%,52.8%,62.6%,43.0%,52.6%,1.15,F (Palermo)
2000,2,0,2,0.0%,1-4,20.0%,17-28,37.8%,0-0,-,2,60.9%,13.6%,3.2%,8.4%,51.3%,69.6%,37.3%,53.9%,34.5%,44.4%,0.75,R32 (Estoril)
Career,579,383,196,66.1%,966-577,62.6%,8028-6850,54.0%,130-86,60.2%,544,77.3%,30.1%,4.6%,4.1%,59.1%,69.4%,52.3%,62.4%,41.2%,51.7%,1.10,
