Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
11-Feb-2013,Sao Paulo,Clay,F,93,5,(1) Rafael Nadal [ESP] d. Nalbandian,6-2 6-3,0.76,6.3%,6.3%,50.0%,54.2%,37.5%,3/8,1:18
26-Oct-2008,Paris Masters,Hard,F,8,14,(13) Jo Wilfried Tsonga [FRA] d. (8) Nalbandian,6-3 4-6 6-4,0.86,4.5%,4.5%,62.5%,74.5%,48.5%,2/4,2:00
20-Oct-2008,Basel,Hard,F,8,2,(1) Roger Federer [SUI] d. (2) Nalbandian,6-3 6-4,0.38,8.2%,4.9%,67.2%,65.9%,50.0%,6/8,1:10
28-Oct-2007,Paris Masters,Hard,F,21,2,Nalbandian d. (2) Rafael Nadal [ESP],6-4 6-0,2.87,12.2%,0.0%,58.5%,87.5%,76.5%,0/0,1:10
15-Oct-2007,Madrid Masters,Hard,F,25,1,Nalbandian d. (1) Roger Federer [SUI],1-6 6-3 6-3,1.03,5.3%,2.7%,53.3%,75.0%,51.4%,3/5,1:49
14-Nov-2005,Masters Cup,Carpet,F,12,1,Nalbandian d. Roger Federer [SUI],6-7(4) 6-7(11) 6-2 6-1 7-6(3),1.18,1.0%,3.1%,69.9%,66.4%,50.8%,14/20,4:33
18-Oct-2004,Madrid Masters,Hard,F,10,9,(3) Marat Safin [RUS] d. (4) Nalbandian,6-2 6-4 6-3,0.52,1.2%,3.7%,50.0%,61.0%,39.0%,7/13,1:52
03-May-2004,Rome Masters,Clay,F,8,9,(6) Carlos Moya [ESP] d. (5) Nalbandian,6-3 6-3 6-1,0.59,1.5%,4.4%,61.8%,40.5%,65.4%,2/8,1:43
04-Aug-2003,Canada Masters,Hard,F,21,7,(6) Andy Roddick [USA] d. Nalbandian,6-1 6-3,0.49,2.1%,2.1%,53.2%,60.0%,31.8%,3/8,1:03
24-Jun-2002,Wimbledon,Grass,F,32,1,(1) Lleyton Hewitt [AUS] d. (28) Nalbandian,6-1 6-3 6-2,0.63,2.2%,7.9%,57.3%,52.9%,31.6%,12/20,1:56
