Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2013 Sao Paulo F,L vs Nadal,13,24,0.5,12.3%,22.6%,10,21,0.5,10.8%,22.6%,4.3%,6.5%,0.9,16.0%,17.9%
2012 Wimbledon R128,L vs Tipsarevic,33,23,1.4,15.9%,11.1%,23,20,1.2,13.3%,11.6%,,,2.0,19.3%,9.7%
2012 Buenos Aires SF,L vs Ferrer,7,21,0.3,9.9%,29.6%,7,19,0.4,10.6%,28.8%,3.0%,7.6%,1.1,14.1%,12.7%
2012 Buenos Aires R32,W vs Odesnik,30,24,1.3,29.1%,23.3%,28,23,1.2,29.5%,24.2%,21.1%,6.3%,0.6,9.7%,16.5%
2012 Australian Open R64,L vs Isner,67,33,2.0,18.2%,9.0%,60,28,2.1,19.3%,9.0%,,,1.3,23.9%,18.8%
2012 Australian Open R128,W vs Nieminen,18,19,0.9,17.6%,18.6%,15,19,0.8,15.8%,20.0%,,,0.7,13.7%,20.6%
2011 US Open R32,L vs Nadal,36,60,0.6,18.7%,31.1%,30,53,0.6,17.2%,30.5%,12.1%,4.6%,1.2,11.4%,9.3%
2011 US Open R64,W vs Ljubicic,32,36,0.9,15.4%,17.3%,27,30,0.9,15.5%,17.2%,9.2%,6.3%,0.8,17.3%,21.6%
2011 US Open R128,W vs Reynolds,49,43,1.1,18.5%,16.2%,39,35,1.1,17.3%,15.5%,12.4%,4.0%,0.7,11.7%,17.7%
2011 Wimbledon R32,L vs Federer,23,13,1.8,13.2%,7.5%,18,10,1.8,11.8%,6.6%,7.2%,3.9%,2.6,20.7%,8.0%
2011 Wimbledon R64,W vs Haider Maurer,46,25,1.8,18.8%,10.2%,39,16,2.4,18.7%,7.7%,8.1%,8.6%,1.3,15.1%,11.4%
2011 Australian Open R64,L vs Berankis,5,21,0.2,5.6%,23.6%,5,18,0.3,6.5%,23.4%,,,2.3,31.5%,13.5%
2011 Australian Open R128,W vs Hewitt,65,83,0.8,16.8%,21.5%,59,77,0.8,16.4%,21.4%,,,0.9,13.7%,16.1%
2010 Canada Masters QF,L vs Murray,10,27,0.4,10.1%,27.3%,7,24,0.3,8.2%,28.2%,3.5%,3.5%,1.1,17.2%,15.2%
2010 Washington F,W vs Baghdatis,24,42,0.6,14.3%,25.0%,21,35,0.6,14.0%,23.3%,8.0%,6.0%,0.4,10.1%,23.8%
2010 Davis Cup RR,W vs Youzhny,41,33,1.2,21.0%,16.9%,31,33,0.9,17.7%,18.9%,10.3%,6.3%,0.9,12.8%,14.4%
2008 Paris Masters F,L vs Tsonga,22,23,1.0,12.4%,13.0%,18,19,0.9,12.6%,13.3%,6.3%,6.3%,1.5,27.1%,18.1%
2008 Paris Masters SF,W vs Davydenko,13,27,0.5,7.9%,16.5%,9,26,0.3,6.0%,17.4%,4.7%,1.3%,0.7,16.5%,23.8%
2008 Basel F,L vs Federer,14,15,0.9,13.2%,14.2%,10,12,0.8,10.8%,12.9%,8.6%,2.2%,1.7,20.8%,12.3%
2008 Stockholm F,W vs Soderling,24,26,0.9,15.2%,16.5%,11,23,0.5,9.4%,19.7%,3.4%,6.0%,0.7,18.4%,25.3%
Career (73 matches),,2001,2342,0.9,14.8%,17.4%,1702,2090,0.8,14.2%,17.4%,7.4%,5.1%,1.0,16.9%,17.7%
