Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
19,Roger Federer [SUI],8,11,42.1%,9,5,4,55.6%,2002,2011,19,0.93,2.7%,4.3%,60.1%,64.6%,50.9%,59.1%,38.1%,52.4%,45.3%
14,David Ferrer [ESP],5,9,35.7%,7,3,4,42.9%,2002,2013,13,0.87,4.7%,3.5%,61.8%,65.0%,45.0%,57.3%,37.3%,56.6%,44.7%
13,Jarkko Nieminen [FIN],8,5,61.5%,6,4,2,66.7%,2002,2013,13,1.10,4.6%,4.3%,54.2%,67.4%,50.2%,59.5%,44.5%,60.3%,46.1%
12,Nikolay Davydenko [RUS],7,5,58.3%,6,2,4,33.3%,2002,2010,8,1.00,3.1%,3.5%,58.7%,65.0%,49.3%,58.5%,41.5%,54.7%,36.3%
10,Rainer Schuettler [GER],6,4,60.0%,6,3,3,50.0%,2002,2005,10,1.00,3.1%,3.6%,58.9%,65.1%,52.4%,59.8%,40.0%,60.0%,41.7%
9,Ivan Ljubicic [CRO],4,5,44.4%,1,0,1,0.0%,2004,2011,8,1.01,4.0%,2.5%,62.9%,66.6%,60.2%,64.2%,36.3%,66.7%,46.2%
9,Stan Wawrinka [SUI],3,6,33.3%,3,1,2,33.3%,2006,2011,9,0.91,1.8%,3.3%,58.3%,65.8%,50.7%,59.5%,36.9%,60.0%,30.2%
9,Tommy Robredo [ESP],6,3,66.7%,2,2,0,100.0%,2001,2011,9,1.23,1.8%,4.5%,62.9%,71.5%,46.9%,62.4%,46.2%,58.2%,44.7%
9,Marat Safin [RUS],3,6,33.3%,7,3,4,42.9%,2002,2006,7,0.89,2.9%,3.8%,60.1%,66.1%,51.4%,60.2%,35.6%,62.0%,41.2%
9,Fernando Gonzalez [CHI],6,3,66.7%,2,1,1,50.0%,2001,2006,8,1.10,4.7%,3.0%,65.5%,66.4%,51.7%,61.3%,42.7%,60.0%,45.1%
8,Juan Ignacio Chela [ARG],4,4,50.0%,1,0,1,0.0%,1998,2008,6,1.22,3.4%,4.2%,55.2%,66.5%,60.4%,63.8%,44.1%,55.9%,58.5%
7,Rafael Nadal [ESP],2,5,28.6%,3,1,2,33.3%,2007,2013,7,0.97,5.9%,4.7%,54.5%,68.5%,50.4%,60.3%,38.4%,46.7%,40.8%
7,Xavier Malisse [BEL],6,1,85.7%,4,4,0,100.0%,2002,2012,7,1.20,5.0%,3.1%,57.4%,73.4%,52.9%,64.7%,42.5%,52.1%,37.8%
7,Andy Murray [GBR],2,5,28.6%,2,1,1,50.0%,2005,2012,7,0.91,3.5%,3.3%,64.2%,67.0%,39.0%,57.0%,39.2%,57.7%,44.6%
7,Robin Soderling [SWE],6,1,85.7%,2,1,1,50.0%,2004,2010,5,1.23,7.4%,4.9%,59.8%,75.3%,53.1%,66.4%,41.3%,63.0%,58.1%
