Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2013 Miami R128,L vs Nieminen,0.84,0.80,62.2,44.5,8.9%,55.6%,5.1%,59.0%,37.8%,44.2%
2013 Indian Wells R64,L vs Janowicz,0.87,0.86,67.5,2.3,1.9%,60.4%,2.1%,56.3%,41.1%,41.2%
2013 Indian Wells R128,W vs Granollers,1.12,1.36,49.0,3.1,6.8%,63.6%,2.4%,57.1%,48.6%,47.2%
2013 Acapulco R32,L vs Bedene,0.82,0.66,47.3,4.0,0.0%,46.2%,0.0%,57.1%,39.0%,39.5%
2013 Buenos Aires R16,L vs Ferrer,0.94,0.68,44.5,5.1,2.5%,75.0%,0.0%,42.9%,31.4%,26.5%
2013 Sao Paulo F,L vs Nadal,0.80,0.61,45.3,2.2,7.7%,50.0%,4.5%,40.9%,46.7%,35.7%
2013 Sao Paulo SF,W vs Bolelli,0.98,1.41,47.0,2.1,21.9%,68.8%,14.8%,55.6%,45.5%,62.5%
2013 Sao Paulo QF,W vs Almagro,1.10,1.06,91.8,4.0,3.6%,66.1%,5.9%,74.5%,25.0%,32.7%
2013 Sao Paulo R16,W vs Pella,1.13,3.11,36.0,2.3,17.4%,82.6%,20.0%,85.0%,46.7%,42.3%
2012 Winston-Salem R16,L vs Dolgopolov,0.91,0.63,45.7,2.0,12.5%,68.8%,3.1%,46.9%,12.9%,48.1%
2012 Winston-Salem R32,W vs Haase,1.22,1.71,36.3,2.1,0.0%,67.6%,6.3%,71.9%,48.6%,35.5%
2012 Cincinnati R64,L vs Haas,0.93,0.92,72.3,12.4,-,65.3%,-,55.6%,38.4%,39.7%
2012 Canada R64,L vs Haas,1.10,0.83,79.4,3.1,0.0%,64.8%,4.1%,53.1%,35.3%,25.5%
2012 Wimbledon R128,L vs Tipsarevic,0.87,0.75,39.5,2.2,-,65.4%,-,55.8%,37.9%,29.6%
2012 Wimbledon R128,L vs Tipsarevic,0.87,0.75,39.5,2.2,13.5%,65.4%,7.0%,55.8%,37.9%,29.6%
2012 Queen's Club SF,W vs Dimitrov,1.05,1.25,56.1,2.1,-,70.6%,-,48.4%,47.2%,48.6%
2012 Queen's Club QF,W vs Malisse,1.01,1.31,62.9,4.1,-,79.6%,-,66.7%,31.4%,37.5%
2012 Queen's Club R16,W vs Roger Vasselin,1.12,1.21,61.0,15.1,-,64.4%,-,57.7%,42.0%,41.7%
2012 Queen's Club R32,W vs Bemelmans,1.12,1.61,48.8,2.6,-,72.4%,-,61.5%,55.6%,37.5%
2012 Roland Garros R128,L vs Ungur,0.85,0.87,41.5,2.1,-,67.2%,-,73.1%,27.4%,34.8%
2013 (9 matches),,0.96,0.98,58.1,3.2,6.7%,62.6%,5.0%,58.9%,39.1%,40.9%
2012 (33 matches),,1.02,1.04,54.8,2.9,1.0%,64.3%,0.8%,60.7%,39.0%,37.4%
2011 (22 matches),,1.06,0.99,49.4,3.0,1.5%,57.5%,2.4%,59.8%,37.5%,39.7%
2010 (3 matches),,1.07,1.08,44.2,2.1,8.2%,57.4%,5.2%,69.6%,32.8%,42.1%
2008 (5 matches),,1.00,0.93,64.6,2.7,5.8%,60.1%,9.1%,69.7%,33.8%,32.0%
Career (116 matches),,1.02,1.01,51.8,2.9,3.2%,60.7%,2.9%,61.0%,38.5%,38.9%
