Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Mallorca 125 R32,L vs Sierra,0.90,0.74,41.9,2.1,0.0%,42.5%,0.0%,42.5%,57.7%,36.0%
2019 W25 Padova R32,L vs Caregaro,0.87,0.74,50.7,2.3,-,51.6%,-,66.7%,37.1%,32.3%
2019 W25 Obidos R32,L vs Zakarlyuk,0.99,0.57,40.0,2.0,0.0%,31.8%,0.0%,38.1%,26.9%,50.0%
2019 W15 Monastir QF,L vs Tauson,0.92,0.61,43.2,2.2,4.0%,52.0%,0.0%,50.0%,46.7%,17.9%
2019 W15 Monastir R16,W vs Lodikova,1.00,1.22,67.0,6.0,2.3%,63.6%,5.0%,57.5%,41.3%,54.8%
2019 W15 Monastir R32,W vs Milenkovic,0.97,1.67,47.6,2.1,7.7%,61.5%,0.0%,78.3%,55.2%,50.0%
2019 W15 Monastir R32,W vs Marinkovic,1.19,1.47,39.1,2.1,0.0%,63.2%,2.7%,62.2%,52.8%,39.4%
2019 W15 Monastir R16,L vs Temin,0.96,0.90,50.5,3.5,-,47.1%,-,48.4%,36.8%,61.5%
2019 W15 Monastir R32,W vs Zhu,1.20,1.38,52.2,2.5,2.8%,58.3%,0.0%,50.0%,54.3%,50.0%
2017 Sharm El Sheikh $15K R16,L vs Kerfs,1.02,0.73,60.6,4.7,3.7%,66.7%,3.8%,42.3%,23.8%,42.1%
2017 Sharm El Sheikh $15K R32,W vs Clerici,1.02,1.29,64.0,4.5,0.0%,67.4%,0.0%,61.1%,39.6%,50.0%
2017 Ortisei $15K R16,L vs Vankova,0.85,0.58,33.5,2.0,0.0%,55.9%,0.0%,29.0%,44.0%,33.3%
2017 Obidos $25K R16,L vs Swan,1.01,0.49,39.6,2.1,0.0%,35.7%,4.0%,60.0%,32.0%,18.2%
2017 Obidos $25K R32,W vs Koehler,1.10,1.35,60.6,3.1,2.6%,63.2%,2.9%,71.4%,47.8%,32.6%
2017 Santa Margherita Di Pula $25K R32,L vs Gorgodze,1.01,0.79,63.4,2.8,0.0%,46.3%,2.6%,56.4%,35.0%,41.0%
2017 Hammamet $15K QF,L vs Yudanov,0.90,0.56,43.1,2.2,0.0%,45.2%,3.4%,55.2%,33.3%,29.2%
2017 Hammamet $15K R16,W vs Sauvant,1.11,1.30,59.6,2.9,0.0%,64.5%,0.0%,42.3%,42.4%,64.5%
2017 Santa Margherita Di Pula $25K R32,L vs Lukacs,0.87,0.69,44.1,2.1,3.2%,51.6%,0.0%,35.5%,50.0%,39.3%
2017 Santa Margherita Di Pula $25K R32,L vs Di Sarra,0.84,0.42,34.4,2.1,0.0%,44.0%,4.8%,42.9%,19.0%,38.9%
2017 Trieste $15K R16,L vs Scala,0.90,0.72,51.8,3.3,0.0%,46.9%,0.0%,43.3%,50.0%,36.7%
2025 (1 matches),,0.90,0.74,41.9,2.1,0.0%,42.5%,0.0%,42.5%,57.7%,36.0%
2019 (8 matches),,1.01,1.01,50.0,2.5,1.7%,54.1%,1.1%,55.7%,43.3%,47.0%
2017 (24 matches),,1.00,0.91,52.9,2.6,0.9%,53.8%,1.0%,52.7%,43.8%,40.8%
2016 (20 matches),,0.99,0.98,52.3,2.4,0.4%,53.8%,0.5%,50.2%,50.0%,45.1%
2015 (2 matches),,0.99,0.74,52.9,2.2,1.2%,46.9%,2.7%,42.7%,45.0%,37.0%
Career (55 matches),,1.00,0.94,52.0,2.5,0.9%,53.3%,0.9%,51.6%,46.1%,43.1%
