Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Mallorca 125 R32,L vs Sierra,15% (2/13),50% (3/6),0/0,0/0,53% (8/15),0/2,0/1,- (0/0),- (0/0)
2019 W25 Padova R32,L vs Caregaro,50% (6/12),33% (2/6),0/0,0/0,50% (3/6),0/2,0/1,- (0/0),- (0/0)
2019 W25 Obidos R32,L vs Zakarlyuk,50% (2/4),67% (2/3),0/0,0/0,14% (1/7),1/3,1/2,- (0/0),- (0/0)
2019 W15 Monastir QF,L vs Tauson,80% (4/5),0% (0/5),0/0,0/0,50% (4/8),2/4,1/2,- (0/0),- (0/0)
2019 W15 Monastir R16,W vs Lodikova,56% (10/18),60% (6/10),2/3,1/1,20% (1/5),1/2,0/0,- (0/0),- (0/0)
2019 W15 Monastir R32,W vs Milenkovic,70% (7/10),38% (5/13),2/3,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W15 Monastir R32,W vs Marinkovic,47% (9/19),67% (4/6),2/5,1/2,33% (1/3),0/1,0/0,- (0/0),- (0/0)
2019 W15 Monastir R16,L vs Temin,55% (11/20),57% (8/14),1/2,0/0,23% (3/13),2/6,0/1,20% (2/10),33% (3/9)
2019 W15 Monastir R32,W vs Zhu,67% (6/9),46% (6/13),2/6,1/4,60% (6/10),0/0,0/0,- (0/0),- (0/0)
2017 Sharm El Sheikh $15K R16,L vs Kerfs,44% (8/18),67% (2/3),1/1,0/0,67% (10/15),4/6,2/3,- (0/0),- (0/0)
2017 Sharm El Sheikh $15K R32,W vs Clerici,69% (11/16),45% (5/11),2/5,1/2,25% (1/4),0/1,0/0,- (0/0),- (0/0)
2017 Ortisei $15K R16,L vs Vankova,25% (2/8),40% (2/5),0/0,0/0,54% (7/13),0/2,0/1,- (0/0),- (0/0)
2017 Obidos $25K R16,L vs Swan,80% (4/5),0% (0/5),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2017 Obidos $25K R32,W vs Koehler,71% (10/14),33% (3/9),2/2,1/1,60% (3/5),2/2,0/0,75% (3/4),80% (4/5)
2017 Santa Margherita Di Pula $25K R32,L vs Gorgodze,33% (6/18),25% (2/8),0/0,0/0,60% (6/10),1/3,1/2,- (0/0),- (0/0)
2017 Hammamet $15K QF,L vs Yudanov,67% (4/6),0% (0/1),0/0,0/0,64% (7/11),1/3,0/1,- (0/0),- (0/0)
2017 Hammamet $15K R16,W vs Sauvant,100% (6/6),75% (6/8),2/2,1/1,50% (4/8),0/0,0/0,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R32,L vs Lukacs,43% (3/7),44% (4/9),0/0,0/0,36% (4/11),2/4,2/3,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R32,L vs Di Sarra,38% (3/8),- (0/0),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2017 Trieste $15K R16,L vs Scala,50% (3/6),20% (2/10),0/0,0/0,45% (5/11),1/3,0/1,- (0/0),- (0/0)
2025 (1 matches),,15.4%,50.0%,-,-,53.3%,0.0%,0.0%,-,-
2019 (8 matches),,56.7%,47.1%,47.4%,50.0%,37.0%,33.3%,33.3%,20.0%,33.3%
2017 (24 matches),,54.3%,42.1%,44.9%,42.9%,54.4%,36.0%,31.8%,60.0%,72.7%
2016 (20 matches),,51.4%,49.1%,75.0%,72.7%,52.7%,35.9%,36.8%,30.0%,36.4%
2015 (2 matches),,24.0%,60.0%,-,-,53.8%,71.4%,75.0%,40.0%,33.3%
Career (55 matches),,51.6%,46.2%,53.3%,52.5%,51.9%,39.0%,39.3%,37.1%,45.9%
