Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,3,1,2,33.3%,2-3,40.0%,20-27,42.6%,1-0,100.0%,0,,,,,,,,,,,,R16 (W15 Antalya)
2022,23,11,12,47.8%,26-27,49.1%,250-257,49.3%,3-1,75.0%,0,,,,,,,,,,,,F (W15 Heraklion)
2021,45,26,19,57.8%,58-45,56.3%,479-437,52.3%,2-2,50.0%,0,,,,,,,,,,,,W (W15 Antalya)
2020,11,6,5,54.5%,12-12,50.0%,103-119,46.4%,3-0,100.0%,0,,,,,,,,,,,,QF (2x)
2019,51,31,20,60.8%,72-45,61.5%,581-492,54.1%,5-6,45.5%,0,,,,,,,,,,,,W (2x)
2018,33,18,15,54.5%,41-30,57.7%,336-277,54.8%,1-1,50.0%,0,,,,,,,,,,,,F (Szekesfehervar $15K)
2017,27,9,18,33.3%,23-36,39.0%,249-298,45.5%,2-2,50.0%,0,,,,,,,,,,,,QF (2x)
2016,69,48,21,69.6%,102-52,66.2%,781-614,56.0%,12-4,75.0%,0,,,,,,,,,,,,W (3x)
2015,51,31,20,60.8%,74-48,60.7%,614-525,53.9%,9-7,56.3%,0,,,,,,,,,,,,F (Duino Aurisina $10K)
2014,40,24,16,60.0%,52-37,58.4%,466-425,52.3%,11-7,61.1%,0,,,,,,,,,,,,SF (5x)
2013,44,20,24,45.5%,47-48,49.5%,448-423,51.4%,3-8,27.3%,0,,,,,,,,,,,,SF (2x)
2012,30,14,16,46.7%,33-36,47.8%,292-312,48.3%,1-2,33.3%,0,,,,,,,,,,,,SF (Belgrade 10K)
2011,21,4,17,19.0%,13-35,27.1%,199-263,43.1%,4-4,50.0%,0,,,,,,,,,,,,R16 (4x)
2010,15,6,9,40.0%,15-20,42.9%,153-157,49.4%,1-3,25.0%,0,,,,,,,,,,,,SF (Settimo San Pietro 10K)
2009,3,0,3,0.0%,0-6,0.0%,18-38,32.1%,0-0,-,0,,,,,,,,,,,,R32 (3x)
2008,2,1,1,50.0%,2-2,50.0%,16-14,53.3%,0-0,-,0,,,,,,,,,,,,R16 (StCugat 10K)
Career,468,250,218,53.4%,572-482,54.3%,5005-4678,51.7%,58-47,55.2%,0,,,,,,,,,,,,
