Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Leipzig R32,L vs Appleton,39% (9/23),44% (4/9),0/3,26% (6/23),17% (1/6),1/1,0/2,1/1,0/0,0/0
2019 W25 Cordenons R16,L vs Rus,33% (3/9),67% (2/3),2/3,67% (6/9),17% (1/6),1/2,0/0,0/2,0/0,0/1
2019 W15 Budapest R16,W vs Cisovska,69% (9/13),89% (8/9),3/3,45% (5/11),20% (1/5),3/6,2/2,0/0,0/0,0/0
2019 W15 Heraklion R16,W vs Mtsentlitze,63% (5/8),80% (4/5),1/1,33% (3/9),67% (2/3),2/3,1/2,0/0,1/1,0/0
2019 W15 Heraklion SF,W vs Antonitsch,55% (6/11),100% (6/6),2/2,30% (3/10),33% (1/3),4/4,0/0,0/0,0/0,0/0
2019 W15 Heraklion R16,W vs Dalakishvili,71% (5/7),100% (5/5),0/0,29% (2/7),100% (2/2),5/5,2/2,0/0,1/1,0/0
2019 W15 Heraklion R32,W vs Younes,75% (6/8),100% (6/6),2/2,50% (4/8),50% (2/4),4/5,1/1,0/0,1/1,0/0
2019 W15 Antalya R16,L vs De Vroome,81% (13/16),62% (8/13),5/8,47% (8/17),0% (0/8),3/8,1/2,1/1,0/1,0/0
2019 W15 Antalya R32,W vs Paulenka,75% (6/8),100% (6/6),1/1,14% (1/7),0% (0/1),3/4,0/0,0/0,0/0,0/0
2019 W15 Antalya R32,L vs Pospelova,57% (8/14),88% (7/8),3/6,57% (8/14),13% (1/8),3/6,0/0,0/1,0/0,0/1
2019 W15 Antalya R16,L vs Duerst,50% (4/8),0% (0/4),0/2,56% (5/9),20% (1/5),0/0,0/0,0/2,0/0,0/1
2019 W15 Antalya R32,W vs Tatarus,60% (9/15),89% (8/9),1/6,53% (8/15),25% (2/8),2/6,0/1,0/0,0/1,0/0
2019 W15 Tabarka R32,L vs Sewing,47% (7/15),43% (3/7),1/2,27% (4/15),25% (1/4),2/3,1/2,2/2,0/1,1/1
2019 W15 Antalya R32,L vs Dinu,33% (3/9),100% (3/3),1/6,100% (8/8),25% (2/8),0/3,0/0,0/0,0/0,0/0
2019 W15 Antalya QF,L vs Scala,67% (10/15),80% (8/10),6/7,67% (10/15),10% (1/10),5/8,1/1,0/2,0/0,0/1
2019 W15 Antalya R16,W vs Okuno,50% (5/10),80% (4/5),0/2,36% (4/11),50% (2/4),2/3,1/1,1/1,1/1,0/0
2019 W15 Antalya R32,W vs Gatica,63% (5/8),100% (5/5),1/1,13% (1/8),0% (0/1),4/4,1/2,0/0,0/1,0/0
2017 Hammamet $15K R16,L vs Mansouri,22% (2/9),50% (1/2),0/3,56% (5/9),20% (1/5),1/1,0/0,1/2,0/0,0/1
2017 Hammamet $15K R32,W vs Bougrat,71% (5/7),100% (5/5),0/1,25% (2/8),50% (1/2),4/5,2/2,0/0,1/1,0/0
2017 Santa Margherita Di Pula $25K R32,L vs Von Deichmann,60% (6/10),67% (4/6),2/4,73% (8/11),25% (2/8),1/4,0/2,1/2,0/0,0/0
2019 (17 matches),,57.4%,77.0%,52.7%,43.9%,23.3%,62.0%,61.1%,41.7%,50.0%,20.0%
2017 (22 matches),,51.0%,82.0%,38.1%,57.7%,17.4%,54.5%,50.0%,46.7%,57.1%,35.7%
2016 (46 matches),,55.6%,84.4%,50.0%,46.4%,20.8%,66.2%,73.6%,60.0%,72.0%,46.7%
2015 (15 matches),,51.9%,86.2%,42.9%,48.6%,25.6%,62.2%,66.7%,65.0%,55.6%,66.7%
2014 (6 matches),,60.0%,79.5%,30.0%,50.8%,27.3%,73.1%,50.0%,42.9%,33.3%,0.0%
Career (117 matches),,54.0%,82.9%,44.4%,48.6%,21.0%,63.1%,65.9%,53.3%,63.0%,41.7%
