Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2001 Rotterdam F,W vs Federer,29.3%,31.9%,47.4%,33.7%,43.5%,48.4%,54.3%,51.8%,50.0%,58.8%,50.0%,14.6%,14.6%,41.5%,27
1998 Australian Open SF,L vs Rios,20.5%,24.4%,27.1%,22.4%,23.8%,31.0%,37.5%,27.4%,35.0%,50.0%,66.7%,18.2%,18.2%,14.8%,47
1993 Roland Garros R128,L vs Becker,20.7%,22.4%,31.6%,23.6%,28.6%,32.1%,35.0%,34.6%,45.5%,35.3%,75.0%,18.2%,18.2%,27.8%,45
Career (3 matches),,24.6%,27.4%,37.0%,27.9%,34.1%,39.4%,43.7%,40.4%,44.1%,50.7%,63.2%,16.5%,16.5%,30.2%,43
