Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2001 Rotterdam F,W vs Federer,4.4,4.6,4.2,49.6%,64.6%,33.3%,41.4%,38.1%,7.3%,0.5,0.3,0.5,0.2
1998 Australian Open SF,L vs Rios,4.1,4.4,3.9,34.6%,52.8%,28.6%,38.5%,43.1%,10.1%,-4.5,-4.1,-8.5,-6.4
1993 Roland Garros R128,L vs Becker,3.7,3.7,3.8,31.9%,37.5%,28.6%,36.4%,34.9%,2.4%,-6.5,-9.8,-15.0,-12.4
Career (3 matches),,4.2,4.3,4.0,40.5%,54.6%,30.6%,39.6%,38.9%,6.9%,-3.5,-3.2,-7.7,-4.8
