Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Tim Henman [GBR],7,4,63.6%,2,1,1,50.0%,1995,2003,10,1.08,6.1%,4.5%,56.7%,71.9%,51.7%,63.2%,39.8%,60.7%,45.5%
7,Roger Federer [SUI],3,4,42.9%,4,2,2,50.0%,2000,2004,4,0.91,5.8%,2.5%,57.3%,70.2%,51.8%,62.3%,34.4%,67.5%,31.6%
7,Yevgeny Kafelnikov [RUS],2,5,28.6%,7,3,4,42.9%,1997,2002,7,0.99,11.7%,4.4%,56.7%,78.4%,48.9%,65.6%,34.0%,58.3%,33.3%
7,Cedric Pioline [FRA],4,3,57.1%,3,1,2,33.3%,1995,2002,7,1.12,8.0%,4.3%,56.5%,75.1%,51.2%,64.7%,39.5%,51.9%,44.7%
6,Dominik Hrbaty [SVK],3,3,50.0%,2,2,0,100.0%,1998,2003,6,1.09,5.7%,3.4%,57.9%,68.9%,49.1%,60.5%,42.9%,46.7%,40.6%
6,Sebastien Grosjean [FRA],3,3,50.0%,2,1,1,50.0%,1995,2003,3,1.04,7.3%,5.3%,64.1%,74.0%,40.1%,61.9%,39.8%,76.3%,52.2%
6,Andre Agassi [USA],1,5,16.7%,2,1,1,50.0%,1998,2003,5,0.83,9.7%,3.7%,54.1%,65.0%,48.4%,57.4%,35.5%,45.2%,24.0%
6,Stephane Huet [FRA],4,2,66.7%,2,2,0,100.0%,1994,2000,2,1.21,9.9%,5.8%,42.4%,79.5%,56.6%,66.3%,40.9%,55.6%,50.0%
6,Gilles Bastie [FRA],4,2,66.7%,2,2,0,100.0%,1993,1996,0,,,,,,,,,,
5,Sjeng Schalken [NED],4,1,80.0%,5,4,1,80.0%,1998,2004,4,1.13,7.2%,4.9%,53.9%,73.3%,50.4%,62.7%,42.2%,66.7%,55.6%
5,Younes El Aynaoui [MAR],4,1,80.0%,5,3,2,60.0%,1999,2004,5,1.39,13.3%,4.2%,54.8%,79.5%,60.7%,71.0%,40.2%,77.8%,37.1%
5,Albert Costa [ESP],4,1,80.0%,0,0,0,-,1993,2003,4,1.24,15.6%,5.2%,56.3%,82.3%,51.5%,68.8%,38.7%,55.6%,47.8%
5,Marat Safin [RUS],3,2,60.0%,1,1,0,100.0%,2000,2002,5,1.10,9.2%,5.1%,55.6%,70.3%,49.3%,61.0%,43.0%,64.5%,48.5%
5,Hicham Arazi [MAR],3,2,60.0%,1,0,1,0.0%,1998,2002,5,1.09,10.4%,4.4%,49.3%,75.0%,46.5%,60.5%,43.2%,54.3%,37.5%
5,Lleyton Hewitt [AUS],3,2,60.0%,0,0,0,-,1998,2001,4,0.92,8.9%,3.2%,55.7%,65.8%,44.7%,56.4%,40.3%,53.3%,47.1%
