Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2004,26,17,9,65.4%,42-22,65.6%,342-292,53.9%,10-4,71.4%,23,82.5%,26.0%,10.1%,3.3%,59.3%,76.2%,52.8%,66.7%,39.2%,52.5%,1.18,W (Doha)
2003,24,14,10,58.3%,38-26,59.4%,337-311,52.0%,12-4,75.0%,19,79.2%,24.1%,9.1%,4.6%,56.4%,75.4%,48.5%,63.6%,38.9%,51.3%,1.07,SF (Marseille)
2002,49,30,19,61.2%,75-51,59.5%,641-589,52.1%,18-4,81.8%,47,78.5%,24.6%,9.9%,5.5%,58.8%,74.1%,49.6%,64.0%,39.0%,51.4%,1.08,W (Rotterdam)
2001,56,33,23,58.9%,87-67,56.5%,808-739,52.2%,13-16,44.8%,51,79.2%,25.4%,7.6%,4.5%,55.2%,72.1%,51.4%,62.8%,38.9%,50.8%,1.05,W (Rotterdam)
2000,51,28,23,54.9%,70-56,55.6%,638-575,52.6%,8-14,36.4%,48,78.6%,25.9%,8.7%,4.7%,51.4%,74.7%,50.6%,63.0%,39.6%,51.2%,1.07,F (s Hertogenbosch)
1999,37,20,17,54.1%,50-42,54.3%,458-436,51.2%,11-7,61.1%,36,76.3%,25.9%,7.5%,3.4%,57.9%,69.7%,51.6%,62.1%,38.8%,50.4%,1.02,W (Toulouse)
1998,45,23,22,51.1%,61-60,50.4%,573-576,49.9%,8-4,66.7%,42,74.4%,24.8%,7.3%,3.8%,57.1%,71.1%,48.2%,61.3%,38.8%,50.2%,1.00,SF (2x)
1997,12,6,6,50.0%,15-16,48.4%,154-155,49.8%,4-3,57.1%,12,76.0%,23.7%,5.9%,4.2%,56.1%,71.3%,49.2%,61.6%,38.9%,49.9%,1.01,R16 (2x)
1995,3,1,2,33.3%,2-4,33.3%,27-33,45.0%,1-0,100.0%,3,75.9%,16.7%,0.9%,3.2%,62.1%,64.0%,50.6%,58.9%,34.8%,47.4%,0.85,R16 (Toulouse)
1993,1,0,1,0.0%,0-3,0.0%,3-18,14.3%,0-0,-,1,30.0%,0.0%,0.0%,4.6%,53.8%,51.4%,30.0%,41.5%,27.1%,34.1%,0.46,R128 (Roland Garros)
Career,304,172,132,56.6%,440-347,55.9%,3981-3724,51.7%,85-56,60.3%,282,77.9%,25.0%,8.2%,4.3%,56.3%,72.8%,50.2%,62.9%,39.0%,50.9%,1.05,
