Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,50.0%,11.1%,6.3%,6.3%,52.1%,64.0%,39.1%,52.1%,25.5%,38.9%,0.53,R32 (Winston-Salem)
2022,1,0,1,0.0%,1-3,25.0%,15-19,44.1%,0-0,-,1,52.9%,35.3%,4.2%,5.0%,67.5%,61.7%,30.8%,51.7%,43.6%,47.8%,0.90,R128 (Roland Garros)
2021,1,0,1,0.0%,1-2,33.3%,13-19,40.6%,1-0,100.0%,1,43.8%,33.3%,2.0%,5.1%,55.6%,60.0%,38.6%,50.5%,44.9%,47.5%,0.91,R64 (Barcelona)
2020,2,1,1,50.0%,3-3,50.0%,27-30,47.4%,1-0,100.0%,2,79.3%,14.3%,12.0%,2.1%,65.4%,73.6%,48.5%,64.9%,26.7%,48.1%,0.76,R64 (US Open)
2017,36,14,22,38.9%,39-55,41.5%,436-484,47.4%,7-12,36.8%,35,76.7%,20.0%,6.3%,3.8%,57.4%,72.1%,50.0%,62.7%,35.8%,49.0%,0.96,SF (3x)
2016,51,30,21,58.8%,71-52,57.7%,619-564,52.3%,9-7,56.3%,50,80.3%,24.5%,7.1%,4.3%,55.6%,74.6%,52.1%,64.6%,38.7%,51.3%,1.09,QF (5x)
2015,22,10,12,45.5%,27-29,48.2%,257-270,48.8%,3-3,50.0%,20,72.1%,21.8%,5.9%,3.2%,59.1%,69.4%,47.5%,60.5%,36.5%,48.7%,0.92,QF (Moscow)
2014,17,9,8,52.9%,23-26,46.9%,236-239,49.7%,3-4,42.9%,16,77.6%,21.3%,6.2%,2.6%,60.3%,70.9%,47.7%,61.7%,37.5%,49.4%,0.98,QF (2x)
2013,27,9,18,33.3%,25-42,37.3%,302-350,46.3%,5-6,45.5%,26,73.1%,19.0%,6.4%,3.8%,58.5%,68.2%,49.1%,60.3%,36.3%,48.1%,0.91,R16 (4x)
2012,8,2,6,25.0%,9-15,37.5%,108-121,47.2%,2-1,66.7%,8,75.2%,18.6%,6.6%,4.3%,59.2%,71.9%,46.6%,61.6%,37.5%,49.2%,0.98,QF (Umag)
2011,6,2,4,33.3%,6-9,40.0%,70-82,46.1%,2-1,66.7%,6,68.5%,23.7%,3.2%,2.1%,55.0%,65.1%,52.1%,59.3%,37.8%,48.2%,0.93,QF (Casablanca)
2010,5,1,4,20.0%,4-9,30.8%,67-77,46.5%,2-4,33.3%,5,78.6%,18.1%,7.1%,4.3%,61.4%,70.3%,49.4%,62.2%,36.1%,48.3%,0.95,R16 (Eastbourne)
2009,3,1,2,33.3%,3-5,37.5%,34-45,43.0%,1-1,50.0%,3,71.1%,15.4%,5.6%,3.0%,58.1%,67.6%,50.0%,60.3%,35.7%,47.0%,0.90,R16 (St. Petersburg)
Career,180,79,101,43.9%,212-252,45.7%,2189-2312,48.6%,36-39,48.0%,174,75.9%,21.5%,6.4%,3.7%,57.9%,71.2%,49.6%,62.1%,37.1%,49.4%,0.98,
