Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2020 US Open R64,L vs Khachanov,20,34,0.6,12.3%,20.9%,15,32,0.5,9.7%,20.8%,6.5%,2.6%,2.0,14.7%,7.4%
2020 US Open R128,W vs Querrey,45,22,2.0,25.3%,12.4%,27,20,1.4,18.6%,13.8%,10.3%,6.2%,1.1,18.5%,16.9%
2017 US Open R128,L vs Lopez,57,54,1.1,20.1%,19.1%,36,47,0.8,16.1%,21.0%,9.4%,6.3%,2.1,21.6%,10.2%
2017 Wimbledon R128,L vs Khachanov,58,37,1.6,21.5%,13.7%,47,29,1.6,20.0%,12.3%,14.0%,4.3%,1.9,24.1%,13.0%
2017 Roland Garros R128,L vs Murray,34,45,0.8,17.0%,22.5%,28,41,0.7,15.1%,22.0%,11.8%,3.2%,1.2,14.5%,12.0%
2017 Australian Open R128,L vs Nishikori,35,64,0.5,11.7%,21.3%,30,60,0.5,10.7%,21.4%,8.9%,1.4%,1.0,17.7%,17.3%
2016 US Open R32,L vs Nadal,24,40,0.6,15.1%,25.2%,20,34,0.6,14.1%,23.9%,7.0%,6.3%,1.2,13.8%,11.9%
2016 Canada Masters R64,L vs Harrison,6,23,0.3,7.2%,27.7%,3,19,0.2,4.2%,26.8%,2.8%,0.0%,0.8,12.0%,14.5%
2016 Wimbledon R32,L vs Nishikori,25,37,0.7,12.6%,18.7%,17,31,0.5,9.7%,17.6%,5.7%,2.3%,1.6,11.6%,7.1%
2016 Wimbledon R64,W vs Muller,42,8,5.3,25.8%,4.9%,31,8,3.9,22.3%,5.8%,10.8%,11.5%,2.3,17.2%,7.4%
2016 Wimbledon R128,W vs Cuevas,36,35,1.0,13.1%,12.8%,30,34,0.9,12.0%,13.6%,8.0%,4.0%,1.0,13.1%,12.8%
2016 Roland Garros R64,L vs Nishikori,29,16,1.8,16.9%,9.3%,25,13,1.9,15.4%,8.0%,6.2%,8.6%,1.7,18.0%,10.5%
2016 Roland Garros R128,W vs Becker,35,21,1.7,23.6%,14.2%,28,18,1.6,21.9%,14.1%,14.8%,6.3%,0.5,10.8%,20.3%
2016 Miami Masters R16,L vs Kyrgios,26,22,1.2,19.4%,16.4%,19,18,1.1,17.6%,16.7%,10.2%,3.7%,1.1,17.9%,15.7%
2016 Miami Masters R32,W vs Mannarino,34,34,1.0,20.7%,20.7%,25,32,0.8,17.6%,22.5%,7.0%,9.9%,0.8,14.6%,19.5%
2016 Miami Masters R64,W vs Wawrinka,22,24,0.9,16.8%,18.3%,15,20,0.8,13.2%,17.5%,6.1%,6.1%,0.5,12.2%,25.2%
2016 Indian Wells Masters R32,L vs Wawrinka,24,19,1.3,17.8%,14.1%,20,17,1.2,16.1%,13.7%,12.1%,2.4%,0.8,15.6%,19.3%
2016 Indian Wells Masters R64,W vs Chardy,20,12,1.7,17.7%,10.6%,16,9,1.8,17.8%,10.0%,8.9%,7.8%,0.8,16.8%,22.1%
2016 Marseille QF,L vs Cilic,19,19,1.0,17.9%,17.9%,14,17,0.8,15.6%,18.9%,6.7%,4.4%,1.6,21.7%,13.2%
2016 Australian Open R16,L vs Monfils,46,54,0.9,18.8%,22.0%,46,48,1.0,20.8%,21.7%,14.9%,4.1%,1.4,18.0%,13.1%
Career (38 matches),,1261,1204,1.0,17.4%,16.6%,1008,1070,0.9,15.8%,16.7%,9.2%,4.8%,1.1,16.2%,14.5%
