Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2016 Canada R64,L vs Harrison,2.8,3.3,2.4,33.3%,47.4%,33.3%,0.0%,69.2%,7.1%,-9.0,-14.5,0.0,0.0
2016 Miami R16,L vs Kyrgios,3.0,3.0,3.0,47.4%,34.8%,60.0%,75.0%,48.7%,22.5%,8.5,13.1,0.5,0.8
2016 Miami R32,W vs Mannarino,4.0,3.8,4.1,56.7%,54.5%,36.8%,46.7%,39.8%,9.7%,3.0,3.0,13.0,8.8
2016 Miami R64,W vs Wawrinka,3.3,4.0,2.7,52.2%,68.2%,58.3%,80.0%,43.9%,9.3%,-3.0,-4.1,7.0,8.0
2016 Indian Wells R32,L vs Wawrinka,3.8,3.6,3.8,46.2%,46.2%,50.0%,60.0%,46.4%,18.1%,4.0,4.9,-2.0,-2.4
2016 Indian Wells R64,W vs Chardy,2.8,3.2,2.4,57.5%,43.5%,71.4%,100.0%,49.6%,10.3%,13.0,23.2,1.5,2.9
2016 Marseille QF,L vs Cilic,2.9,3.3,2.5,41.3%,41.2%,60.0%,50.0%,49.5%,17.9%,-1.5,-3.1,-0.5,-1.1
2015 Manerbio CH R32,W vs Veic,3.7,3.1,4.1,54.2%,61.9%,90.9%,71.4%,47.7%,14.1%,18.5,26.4,6.5,9.7
2015 Rotterdam R32,L vs Raonic,2.7,3.2,2.2,45.5%,44.4%,37.5%,25.0%,54.7%,19.2%,0.5,0.6,6.5,11.2
2014 Halle R32,L vs Brown,2.2,2.5,1.8,42.4%,38.9%,50.0%,-,53.8%,23.3%,5.0,14.7,3.0,13.0
2013 Rome R32,L vs Del Potro,4.6,5.0,4.3,32.7%,43.3%,42.1%,62.5%,52.4%,15.3%,-4.5,-4.3,-1.0,-1.2
Career (11 matches),,3.3,3.4,3.1,47.1%,47.7%,52.3%,59.0%,48.9%,14.6%,3.1,4.4,3.1,4.7
