Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2016 Canada R64,L vs Harrison,46.2%,38.9%,2.6%,1/0,2.41,34.6%,41.4%,25.0%,0.0%,1.90,55.6%,60.0%,66.7%,10.0%,2.71,23.5%
2016 Miami R16,L vs Kyrgios,60.0%,40.5%,5.7%,1/3,2.32,10.0%,52.6%,50.0%,2.6%,2.11,17.4%,78.6%,31.8%,10.7%,2.58,0.0%
2016 Miami R32,W vs Mannarino,71.6%,61.9%,4.5%,2/2,2.27,24.5%,70.9%,56.4%,3.6%,1.94,37.0%,75.0%,70.8%,6.3%,2.62,11.5%
2016 Miami R64,W vs Wawrinka,68.1%,61.7%,2.9%,1/1,2.36,45.9%,62.2%,56.5%,5.4%,2.25,93.8%,80.0%,66.7%,0.0%,2.45,9.5%
2016 Indian Wells R32,L vs Wawrinka,64.0%,43.8%,2.7%,2/0,2.34,52.3%,54.1%,50.0%,2.7%,2.41,78.3%,77.8%,39.3%,2.8%,2.26,23.8%
2016 Indian Wells R64,W vs Chardy,51.8%,55.2%,7.1%,2/2,2.35,8.3%,52.0%,61.5%,12.0%,2.09,18.8%,76.2%,50.0%,4.8%,2.55,0.0%
2016 Marseille QF,L vs Cilic,46.9%,39.1%,4.1%,0/2,2.47,5.9%,34.3%,25.0%,0.0%,2.36,11.1%,78.6%,54.5%,14.3%,2.59,0.0%
2015 Manerbio CH R32,W vs Veic,69.1%,68.4%,3.6%,1/1,1.96,0.0%,64.1%,64.0%,2.6%,1.65,0.0%,86.7%,76.9%,6.7%,2.18,0.0%
2015 Rotterdam R32,L vs Raonic,40.9%,41.7%,4.5%,3/1,2.18,32.8%,35.2%,31.6%,1.9%,2.20,36.8%,77.3%,52.9%,13.6%,2.16,26.1%
2014 Halle R32,L vs Brown,36.5%,47.4%,21.2%,5/6,2.78,30.0%,35.3%,33.3%,8.8%,2.52,50.0%,58.3%,71.4%,66.7%,3.16,0.0%
2013 Rome R32,L vs Del Potro,73.6%,33.3%,1.9%,1/0,2.29,11.1%,68.4%,34.6%,2.6%,2.30,21.7%,86.7%,30.8%,0.0%,2.27,0.0%
Career (11 matches),,57.9%,50.0%,5.3%,51.4%,2.34,24.5%,52.5%,47.1%,3.6%,2.20,38.8%,77.0%,53.6%,9.4%,2.49,9.4%
