Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,20,7,13,35.0%,17-25,40.5%,184-219,45.7%,6-3,66.7%,20,67.0%,22.8%,5.7%,4.8%,54.9%,68.4%,46.2%,58.4%,38.1%,48.3%,0.91,QF (2x)
2021,29,17,12,58.6%,38-27,58.5%,333-305,52.2%,10-5,66.7%,29,76.7%,27.8%,6.4%,5.1%,55.4%,72.3%,49.6%,62.2%,39.9%,50.9%,1.06,W (Nur-Sultan 4)
2020,1,0,1,0.0%,0-2,0.0%,12-14,46.2%,0-2,0.0%,1,83.3%,16.7%,8.8%,7.5%,50.0%,72.5%,52.5%,62.5%,33.0%,46.8%,0.88,R64 (Prague)
2018,1,0,1,0.0%,1-2,33.3%,13-16,44.8%,0-0,-,1,85.7%,6.7%,4.6%,4.6%,62.0%,74.6%,39.0%,61.1%,23.8%,45.2%,0.61,R32 (Koblenz)
2017,5,2,3,40.0%,6-6,50.0%,55-53,50.9%,0-2,0.0%,5,72.2%,30.4%,6.7%,4.0%,54.4%,70.8%,49.7%,61.2%,41.0%,50.4%,1.05,QF (Orleans)
2015,30,24,6,80.0%,51-17,75.0%,374-280,57.2%,6-3,66.7%,30,84.8%,29.4%,8.4%,4.0%,55.4%,76.0%,57.1%,67.6%,41.3%,53.8%,1.28,W (2x)
2014,21,14,7,66.7%,32-19,62.7%,261-223,53.9%,5-2,71.4%,21,78.8%,29.0%,5.0%,3.2%,56.2%,72.8%,51.6%,63.5%,40.6%,52.1%,1.11,W (Ostrava)
2013,20,11,9,55.0%,26-21,55.3%,236-220,51.8%,2-5,28.6%,20,73.8%,31.0%,6.4%,4.6%,56.8%,71.2%,47.1%,60.8%,41.5%,51.0%,1.06,F (Tyumen)
2012,46,35,11,76.1%,73-32,69.5%,584-438,57.1%,11-7,61.1%,45,80.3%,34.1%,5.6%,3.7%,55.7%,73.9%,51.4%,63.9%,42.9%,53.1%,1.19,W (4x)
2011,17,7,10,41.2%,20-22,47.6%,205-204,50.1%,2-7,22.2%,16,75.0%,27.3%,6.1%,5.9%,55.4%,74.0%,46.1%,61.6%,39.4%,50.4%,1.02,QF (2x)
2010,19,9,10,47.4%,20-24,45.5%,212-217,49.4%,2-2,50.0%,18,74.1%,26.8%,6.8%,4.7%,55.6%,71.2%,48.7%,61.2%,41.0%,50.9%,1.06,F (Poznan)
2009,8,3,5,37.5%,8-12,40.0%,91-100,47.6%,0-2,0.0%,0,,,,,,,,,,,,SF (Khanty-Mansiysk)
2008,3,2,1,66.7%,4-2,66.7%,31-25,55.4%,0-0,-,0,,,,,,,,,,,,QF (Saransk)
Career,220,131,89,59.5%,296-211,58.4%,2591-2314,52.8%,44-40,52.4%,206,77.3%,29.1%,6.3%,4.4%,55.7%,72.8%,50.2%,62.8%,40.8%,51.6%,1.10,
