Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2020 US Open R64,L vs Khachanov,1.03,0.51,24.0,2.0,4.1%,57.1%,6.3%,50.0%,25.7%,19.4%
2020 US Open R128,W vs Querrey,1.25,1.59,40.2,2.3,26.0%,80.0%,11.4%,72.7%,28.3%,31.6%
2018 Koblenz CH R32,L vs Ivashka,1.04,0.64,66.1,2.5,3.6%,67.3%,5.7%,54.7%,28.6%,18.4%
2017 Brest CH R32,L vs Tsitsipas,0.64,0.26,25.7,2.0,4.5%,54.5%,10.5%,47.4%,4.8%,35.0%
2017 Moscow R32,L vs Medvedev,0.81,0.89,82.5,10.7,7.5%,69.8%,8.2%,65.3%,37.7%,33.3%
2017 Orleans CH QF,L vs Gombos,0.82,0.88,70.7,2.5,6.5%,71.7%,7.1%,59.5%,40.7%,31.9%
2017 Orleans CH R16,W vs Petrovic,0.90,1.28,62.2,4.2,10.9%,73.9%,5.0%,65.0%,38.2%,48.1%
2017 Orleans CH R32,W vs Vatutin,1.05,1.44,43.3,2.7,7.7%,57.7%,0.0%,50.0%,67.7%,58.6%
2017 St. Petersburg R32,L vs Troicki,0.89,0.73,57.9,2.3,2.3%,72.7%,2.6%,59.0%,23.3%,32.5%
2017 US Open R128,L vs Lopez,1.03,0.74,39.6,2.9,18.8%,67.5%,5.4%,58.1%,31.8%,20.6%
2017 Winston-Salem R32,L vs Isner,0.79,0.83,57.4,5.1,14.3%,71.4%,10.5%,71.1%,44.2%,15.4%
2017 Winston-Salem R64,W vs Kicker,1.08,1.47,47.8,3.5,9.7%,64.5%,7.1%,67.9%,50.0%,42.4%
2017 Kitzbuhel R32,L vs Zekic,0.93,0.87,67.8,2.6,4.9%,68.3%,2.6%,71.8%,27.7%,28.9%
2017 Hamburg R16,L vs Mayer,1.00,0.85,72.4,4.9,8.3%,66.7%,2.2%,55.6%,37.5%,27.9%
2017 Hamburg R32,W vs Cuevas,1.22,1.22,59.8,4.7,4.2%,62.5%,7.1%,71.4%,34.0%,32.6%
2017 Bastad SF,L vs Dolgopolov,0.85,0.60,42.9,2.0,13.8%,65.5%,3.7%,48.1%,40.0%,20.0%
2017 Bastad QF,W vs Schwartzman,1.19,1.83,43.1,2.4,12.0%,68.0%,9.1%,77.3%,46.4%,38.5%
2017 Bastad R32,W vs Struff,1.03,1.63,47.7,2.2,0.0%,73.1%,4.5%,68.2%,48.4%,43.3%
2017 Wimbledon R128,L vs Khachanov,0.77,0.88,45.4,2.5,4.2%,64.8%,9.5%,66.7%,42.0%,35.9%
2017 Eastbourne Q2,L vs Skugor,0.80,0.81,56.8,5.1,4.3%,58.7%,7.5%,72.5%,30.2%,40.5%
2020 (2 matches),,1.13,0.86,32.4,2.2,15.2%,68.7%,8.7%,60.9%,27.2%,26.1%
2018 (1 matches),,1.04,0.64,66.1,2.5,3.6%,67.3%,5.7%,54.7%,28.6%,18.4%
2017 (39 matches),,0.97,0.94,55.1,2.9,6.9%,65.1%,5.2%,60.3%,36.4%,35.8%
2016 (48 matches),,1.02,1.13,44.4,2.4,7.4%,66.0%,5.8%,63.7%,38.3%,39.8%
2015 (33 matches),,1.01,1.21,49.0,2.6,6.6%,66.3%,5.7%,64.6%,42.1%,39.7%
Career (237 matches),,1.00,1.07,51.4,2.7,5.9%,64.1%,4.1%,62.3%,38.6%,39.9%
