Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2020,4,1,3,25.0%,3-6,33.3%,37-49,43.0%,0-0,-,4,40.5%,45.5%,1.1%,12.2%,57.4%,52.3%,34.8%,44.9%,48.4%,46.6%,0.88,
2019,1,0,1,0.0%,1-2,33.3%,9-17,34.6%,0-0,-,1,30.8%,38.5%,0.0%,4.8%,72.6%,47.5%,26.1%,41.7%,42.5%,42.0%,0.73,R32 (Tashkent)
2018,7,3,4,42.9%,8-8,50.0%,78-67,53.8%,0-1,0.0%,7,69.9%,40.8%,1.5%,8.3%,55.8%,64.4%,49.3%,57.7%,45.9%,51.7%,1.08,R16 (Nanchang)
2017,9,5,4,55.6%,11-10,52.4%,97-89,52.2%,0-0,-,9,64.5%,40.9%,1.5%,11.4%,51.2%,63.7%,47.2%,55.6%,45.8%,50.5%,1.03,R16 (2x)
2016,4,1,3,25.0%,4-6,40.0%,45-52,46.4%,0-0,-,1,50.0%,44.4%,0.0%,5.3%,53.8%,56.3%,42.6%,50.0%,47.5%,48.8%,0.95,
2015,2,0,2,0.0%,0-4,0.0%,10-25,28.6%,0-1,0.0%,0,,,,,,,,,,,,
2014,4,4,0,100.0%,8-0,100.0%,50-28,64.1%,2-0,100.0%,0,,,,,,,,,,,,
2013,2,1,1,50.0%,2-2,50.0%,15-21,41.7%,1-0,100.0%,1,-,-,0.0%,16.2%,45.9%,47.1%,20.0%,32.4%,27.0%,29.7%,0.40,
2012,4,1,3,25.0%,4-6,40.0%,40-52,43.5%,1-0,100.0%,2,-,-,1.3%,10.3%,51.9%,66.7%,38.7%,53.2%,48.8%,50.9%,1.04,R16 (Tashkent)
2011,6,4,2,66.7%,8-4,66.7%,64-46,58.2%,0-0,-,2,-,-,2.3%,8.4%,55.0%,58.3%,47.5%,53.4%,45.5%,50.0%,0.98,R16 (Tashkent)
2010,2,0,2,0.0%,0-4,0.0%,10-24,29.4%,0-0,-,1,-,-,0.0%,10.9%,49.1%,51.9%,39.3%,45.5%,40.0%,42.9%,0.73,
2009,1,0,1,0.0%,0-2,0.0%,11-14,44.0%,0-1,0.0%,1,-,-,1.4%,8.2%,53.4%,43.6%,38.2%,41.1%,47.9%,45.0%,0.81,R32 (Tashkent)
Career,46,20,26,43.5%,49-54,47.6%,466-484,49.1%,4-3,57.1%,29,59.0%,41.8%,1.3%,9.8%,54.4%,59.4%,43.4%,52.1%,46.0%,49.0%,0.96,
