Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W60 Istanbul R32,L vs Cepelova,46% (6/13),100% (6/6),2/7,77% (10/13),10% (1/10),2/6,1/3,0/2,0/0,0/1
2019 W60 Shenzhen R32,W vs Wu,78% (7/9),100% (7/7),3/3,50% (4/8),25% (1/4),3/6,1/2,0/0,0/1,0/0
2019 Dubai Q1,L vs Dabrowski,38% (3/8),67% (2/3),2/5,86% (6/7),0% (0/6),0/2,0/0,0/1,0/0,0/0
2019 Doha Q2,L vs Hercog,33% (4/12),100% (4/4),1/6,67% (8/12),25% (2/8),2/4,0/0,2/2,0/0,0/0
2019 Doha Q1,W vs Spears,56% (5/9),60% (3/5),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2018 Mumbai R16,L vs Jakupovic,44% (4/9),75% (3/4),3/6,67% (6/9),0% (0/6),2/3,0/0,0/0,0/0,0/0
2018 Mumbai R32,W vs Doi,60% (6/10),83% (5/6),2/2,22% (2/9),0% (0/2),3/3,0/0,0/0,0/0,0/0
2018 Moscow Q2,L vs Diatchenko,38% (5/13),80% (4/5),2/6,62% (8/13),13% (1/8),2/3,0/0,0/1,0/0,0/0
2018 Hong Kong R32,L vs Zhang,64% (7/11),71% (5/7),2/6,70% (7/10),14% (1/7),2/5,0/0,0/0,0/0,0/0
2018 Hong Kong Q2,W vs Lu,88% (7/8),86% (6/7),1/2,50% (4/8),50% (2/4),4/5,1/1,0/0,0/0,0/0
2018 Hong Kong Q1,W vs Melnikova,67% (6/9),67% (4/6),1/2,30% (3/10),33% (1/3),2/4,2/2,0/0,1/1,0/0
2018 Tashkent R32,L vs Gasparyan,25% (2/8),50% (1/2),0/3,88% (7/8),29% (2/7),0/1,0/0,0/2,0/0,0/1
2018 Nanchang R16,L vs Wang,23% (3/13),67% (2/3),1/3,43% (6/14),33% (2/6),2/2,1/1,1/2,0/0,0/1
2018 Nanchang R32,W vs Shimizu,71% (5/7),100% (5/5),0/0,14% (1/7),100% (1/1),3/3,0/0,0/0,0/0,0/0
2018 Wimbledon Q2,L vs Zvonareva,60% (6/10),50% (3/6),2/4,60% (6/10),17% (1/6),0/3,0/0,0/1,0/0,0/1
2018 Wimbledon Q1,W vs Paolini,55% (6/11),67% (4/6),1/2,30% (3/10),33% (1/3),2/3,0/1,0/0,0/1,0/0
2018 Roland Garros Q2,L vs Rodina,46% (6/13),83% (5/6),1/6,57% (8/14),0% (0/8),4/5,1/1,1/3,0/0,0/1
2018 Roland Garros Q1,W vs Lottner,67% (6/9),83% (5/6),2/2,33% (3/9),33% (1/3),2/3,0/0,0/0,0/0,0/0
2018 Anning R16,L vs Wickmayer,42% (5/12),100% (5/5),3/6,77% (10/13),20% (2/10),1/4,0/1,0/2,0/0,0/1
2018 Anning R32,W vs Kukharchuk,63% (10/16),90% (9/10),2/6,50% (8/16),13% (1/8),4/9,2/2,2/3,1/1,0/0
2019 (5 matches),,49.0%,88.0%,38.1%,57.1%,14.3%,47.6%,57.1%,40.0%,50.0%,0.0%
2018 (20 matches),,55.7%,76.2%,42.2%,54.8%,16.0%,53.1%,72.7%,41.2%,60.0%,28.6%
2017 (38 matches),,49.7%,76.4%,40.9%,52.9%,13.1%,55.1%,64.7%,43.6%,66.7%,54.5%
2016 (40 matches),,62.7%,82.0%,41.8%,53.0%,20.2%,64.7%,67.4%,52.6%,83.3%,46.2%
2015 (12 matches),,54.6%,81.5%,31.5%,61.8%,18.4%,60.9%,77.8%,20.0%,66.7%,16.7%
Career (135 matches),,54.3%,79.9%,39.9%,53.7%,16.5%,58.7%,66.7%,41.3%,76.1%,40.0%
