Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W60 Istanbul R32,L vs Cepelova,36% (4/11),55% (6/11),1/4,0/0,55% (11/20),3/5,1/2,- (0/0),- (0/0)
2019 W60 Shenzhen R32,W vs Wu,56% (5/9),64% (7/11),2/4,1/1,67% (6/9),0/0,0/0,- (0/0),- (0/0)
2019 Dubai Q1,L vs Dabrowski,50% (1/2),33% (2/6),0/0,0/0,45% (5/11),1/3,0/1,- (0/0),- (0/0)
2019 Doha Q2,L vs Hercog,67% (6/9),100% (4/4),0/0,0/0,45% (5/11),2/4,1/2,- (0/0),- (0/0)
2019 Doha Q1,W vs Spears,90% (9/10),50% (3/6),2/4,1/3,- (0/0),0/0,0/0,- (0/0),- (0/0)
2018 Mumbai R16,L vs Jakupovic,60% (3/5),75% (3/4),0/0,0/0,25% (2/8),1/3,1/2,- (0/0),- (0/0)
2018 Mumbai R32,W vs Doi,78% (7/9),45% (5/11),2/2,1/1,60% (3/5),0/0,0/0,80% (4/5),50% (3/6)
2018 Moscow Q2,L vs Diatchenko,60% (6/10),67% (4/6),1/1,0/0,30% (3/10),1/3,1/2,- (0/0),- (0/0)
2018 Hong Kong R32,L vs Zhang,67% (4/6),63% (5/8),0/0,0/0,57% (8/14),0/2,0/1,40% (2/5),20% (1/5)
2018 Hong Kong Q2,W vs Lu,60% (6/10),67% (6/9),2/2,1/1,82% (9/11),0/0,0/0,- (0/0),- (0/0)
2018 Hong Kong Q1,W vs Melnikova,50% (8/16),27% (4/15),2/3,1/2,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2018 Tashkent R32,L vs Gasparyan,75% (3/4),20% (1/5),0/0,0/0,55% (6/11),2/4,2/3,- (0/0),- (0/0)
2018 Nanchang R16,L vs Wang,59% (10/17),40% (2/5),1/1,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2018 Nanchang R32,W vs Shimizu,70% (7/10),56% (5/9),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2018 Wimbledon Q2,L vs Zvonareva,56% (5/9),38% (3/8),0/1,0/0,55% (6/11),0/2,0/1,40% (2/5),20% (1/5)
2018 Wimbledon Q1,W vs Paolini,73% (8/11),57% (4/7),2/6,1/1,75% (6/8),0/0,0/0,86% (6/7),29% (2/7)
2018 Roland Garros Q2,L vs Rodina,29% (6/21),56% (5/9),1/1,0/0,53% (9/17),2/4,0/1,- (0/0),- (0/0)
2018 Roland Garros Q1,W vs Lottner,70% (7/10),56% (5/9),2/4,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2018 Anning R16,L vs Wickmayer,38% (5/13),63% (5/8),1/3,0/0,58% (11/19),2/4,1/2,- (0/0),- (0/0)
2018 Anning R32,W vs Kukharchuk,69% (9/13),60% (9/15),2/2,1/1,42% (5/12),1/2,0/0,- (0/0),- (0/0)
2019 (5 matches),,61.0%,57.9%,41.7%,50.0%,52.9%,50.0%,40.0%,-,-
2018 (20 matches),,56.8%,47.0%,59.5%,75.0%,50.7%,35.9%,38.9%,68.8%,39.4%
2017 (38 matches),,57.6%,46.7%,64.1%,58.1%,45.6%,37.5%,41.2%,67.8%,49.1%
2016 (40 matches),,56.5%,52.7%,56.0%,73.5%,51.2%,41.3%,40.0%,44.2%,42.9%
2015 (12 matches),,49.2%,55.2%,70.0%,83.3%,54.4%,33.3%,30.0%,-,-
Career (135 matches),,56.5%,50.1%,57.7%,67.6%,48.8%,38.6%,39.4%,59.0%,42.6%
