Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W60 Istanbul R32,L vs Cepelova,1.06,0.92,74.8,4.2,2.0%,42.0%,0.0%,49.0%,53.5%,41.0%
2019 W60 Shenzhen R32,W vs Wu,1.19,1.69,51.3,2.3,3.1%,50.0%,0.0%,59.4%,69.2%,59.1%
2019 Dubai Q1,L vs Dabrowski,0.77,0.48,33.9,2.1,0.0%,35.0%,0.0%,26.3%,38.5%,48.0%
2019 Doha Q2,L vs Hercog,0.94,0.80,57.1,2.2,0.0%,42.5%,0.0%,56.8%,38.9%,47.1%
2019 Doha Q1,W vs Spears,0.89,2.43,46.6,2.0,0.0%,87.0%,4.8%,81.0%,32.3%,54.8%
2018 Mumbai R16,L vs Jakupovic,0.87,0.70,51.2,2.3,0.0%,48.1%,0.0%,33.3%,41.4%,53.8%
2018 Mumbai R32,W vs Doi,0.91,1.38,61.6,2.0,3.3%,73.3%,0.0%,60.0%,45.5%,53.5%
2018 Moscow Q2,L vs Diatchenko,0.91,0.79,52.0,4.0,0.0%,47.6%,0.0%,52.6%,43.2%,42.9%
2018 Hong Kong R32,L vs Zhang,0.97,0.80,63.0,2.8,0.0%,43.2%,0.0%,48.5%,45.0%,44.7%
2018 Hong Kong Q2,W vs Lu,0.99,1.45,47.8,3.0,0.0%,50.0%,0.0%,63.6%,70.4%,56.0%
2018 Hong Kong Q1,W vs Melnikova,1.14,1.39,53.2,2.1,5.4%,67.6%,0.0%,55.9%,44.8%,48.0%
2018 Tashkent R32,L vs Gasparyan,0.92,0.60,39.2,2.0,0.0%,35.5%,3.4%,58.6%,34.6%,34.6%
2018 Nanchang R16,L vs Wang,0.89,0.75,55.8,2.5,4.4%,57.8%,0.0%,62.5%,35.0%,32.4%
2018 Nanchang R32,W vs Shimizu,1.09,2.27,34.4,2.0,0.0%,72.7%,0.0%,71.4%,54.2%,63.2%
2018 Wimbledon Q2,L vs Zvonareva,0.91,0.79,62.2,3.0,0.0%,52.6%,2.7%,45.9%,41.2%,46.9%
2018 Wimbledon Q1,W vs Paolini,1.13,1.45,55.0,2.2,2.9%,76.5%,3.3%,60.0%,40.5%,39.4%
2018 Roland Garros Q2,L vs Rodina,0.95,0.87,59.3,24.5,0.0%,54.2%,0.0%,43.1%,45.8%,47.7%
2018 Roland Garros Q1,W vs Lottner,1.01,1.41,58.1,2.1,6.9%,55.2%,0.0%,73.1%,48.4%,53.3%
2018 Anning R16,L vs Wickmayer,0.93,0.80,48.2,2.8,2.0%,48.0%,0.0%,46.8%,38.1%,52.8%
2018 Anning R32,W vs Kukharchuk,1.02,1.12,68.0,2.7,0.0%,51.0%,0.0%,51.2%,51.9%,56.0%
2019 (5 matches),,0.98,0.97,56.1,2.4,1.2%,49.1%,0.6%,54.4%,46.3%,49.0%
2018 (20 matches),,0.98,0.97,58.8,2.8,1.9%,54.4%,0.4%,50.6%,46.0%,48.0%
2017 (38 matches),,1.00,0.95,63.8,3.1,1.4%,53.3%,1.1%,52.3%,43.2%,46.7%
2016 (40 matches),,1.01,1.10,56.4,2.8,1.4%,54.8%,1.3%,51.2%,50.0%,52.0%
2015 (12 matches),,1.02,0.97,50.6,2.8,1.8%,46.7%,0.7%,52.7%,47.9%,47.8%
Career (135 matches),,1.00,1.00,58.3,2.8,1.4%,53.3%,1.0%,52.1%,46.3%,48.4%
