Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Nigina Abduraimova [UZB],4,2,66.7%,3,3,0,100.0%,2009,2021,0,,,,,,,,,,
6,Ankita Raina [IND],4,2,66.7%,1,1,0,100.0%,2013,2020,1,0.70,1.7%,16.7%,55.0%,51.5%,33.3%,43.3%,39.7%,45.5%,60.0%
4,Hiroko Kuwata [JPN],2,2,50.0%,0,0,0,-,2015,2021,0,,,,,,,,,,
4,Valentyna Ivakhnenko [UKR],2,2,50.0%,1,0,1,0.0%,2014,2019,0,,,,,,,,,,
4,Polina Monova [RUS],3,1,75.0%,1,1,0,100.0%,2012,2019,0,,,,,,,,,,
4,Dalila Jakupovic [SLO],0,4,0.0%,0,0,0,-,2017,2018,3,0.81,0.6%,7.4%,59.1%,58.7%,31.9%,47.7%,42.5%,32.0%,44.4%
4,Evgeniya Rodina [RUS],0,4,0.0%,0,0,0,-,2010,2018,2,0.85,2.8%,8.5%,56.0%,49.4%,41.9%,46.1%,45.9%,39.1%,55.0%
4,Valeriya Strakhova [UKR],4,0,100.0%,2,1,1,50.0%,2013,2018,0,,,,,,,,,,
4,Yafan Wang [CHN],0,4,0.0%,1,0,1,0.0%,2014,2018,1,0.58,0.0%,17.8%,55.6%,52.0%,15.0%,35.6%,37.3%,40.0%,40.0%
4,Su Wei Hsieh [TPE],1,3,25.0%,0,0,0,-,2012,2017,1,1.19,3.4%,11.4%,59.1%,65.4%,50.0%,59.1%,48.8%,37.5%,38.1%
4,Anastasiya Komardina [RUS],0,4,0.0%,2,0,2,0.0%,2015,2017,1,0.81,0.0%,8.3%,45.0%,70.4%,45.5%,56.7%,35.0%,25.0%,33.3%
4,Ksenia Palkina [KGZ],3,1,75.0%,3,1,2,33.3%,2010,2014,0,,,,,,,,,,
4,Eirini Georgatou [GRE],2,2,50.0%,2,1,1,50.0%,2009,2011,1,1.40,4.7%,6.3%,56.3%,63.9%,53.6%,59.4%,56.9%,71.4%,55.6%
3,Mariam Bolkvadze [GEO],1,2,33.3%,1,1,0,100.0%,2017,2021,0,,,,,,,,,,
3,Anastasia Tikhonova [RUS],0,3,0.0%,1,0,1,0.0%,2021,2021,0,,,,,,,,,,
