Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Miyu Kato [JPN],4,2,66.7%,2,2,0,100.0%,2014,2022,2,1.46,1.8%,4.5%,65.2%,74.0%,46.2%,64.3%,52.2%,77.8%,52.9%
5,Mana Ayukawa [JPN],3,2,60.0%,0,0,0,-,2014,2018,0,,,,,,,,,,
5,Miharu Imanishi [JPN],3,2,60.0%,2,1,1,50.0%,2011,2018,0,,,,,,,,,,
5,Makoto Ninomiya [JPN],4,1,80.0%,1,1,0,100.0%,2014,2017,1,0.97,1.1%,7.7%,68.1%,53.2%,41.4%,49.5%,49.1%,36.4%,43.8%
5,Shuko Aoyama [JPN],3,2,60.0%,1,0,1,0.0%,2011,2016,0,,,,,,,,,,
5,Su Jeong Jang [KOR],1,4,20.0%,0,0,0,-,2013,2016,0,,,,,,,,,,
5,Yuuki Tanaka [JPN],4,1,80.0%,0,0,0,-,2011,2016,0,,,,,,,,,,
4,Hiroko Kuwata [JPN],1,3,25.0%,1,1,0,100.0%,2013,2023,1,0.79,1.2%,6.0%,66.7%,51.8%,25.0%,42.9%,45.3%,38.5%,55.6%
4,Junri Namigata [JPN],3,1,75.0%,1,1,0,100.0%,2012,2022,0,,,,,,,,,,
4,Kyoka Okamura [JPN],3,1,75.0%,2,1,1,50.0%,2015,2017,0,,,,,,,,,,
4,Kai Lin Zhang [CHN],2,2,50.0%,0,0,0,-,2014,2016,0,,,,,,,,,,
4,Nao Hibino [JPN],1,3,25.0%,0,0,0,-,2013,2015,0,,,,,,,,,,
3,Haruka Kaji [JPN],1,2,33.3%,0,0,0,-,2016,2023,0,,,,,,,,,,
3,Eri Shimizu [JPN],2,1,66.7%,0,0,0,-,2015,2023,0,,,,,,,,,,
3,Jing Jing Lu [CHN],0,3,0.0%,0,0,0,-,2017,2017,0,,,,,,,,,,
