Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Toyota $60K R16,L vs Buzarnescu,0% (0/8),- (0/0),0/3,57% (4/7),0% (0/4),0/0,0/0,0/1,0/0,0/0
2017 Liuzhou $60K QF,L vs Han,57% (8/14),75% (6/8),1/6,64% (9/14),11% (1/9),2/6,1/1,0/2,0/0,0/1
2017 Liuzhou $60K R32,W vs Kang,67% (6/9),67% (4/6),1/1,33% (3/9),67% (2/3),3/4,2/2,0/0,1/1,0/0
2017 Suzhou $60K R16,L vs Lu,38% (3/8),100% (3/3),1/5,89% (8/9),13% (1/8),2/3,0/0,0/2,0/0,0/1
2017 Suzhou $60K R32,W vs Robson,63% (10/16),80% (8/10),2/7,53% (8/15),13% (1/8),4/6,0/0,1/1,0/0,1/1
2017 Hong Kong Q1,L vs Guarachi,50% (5/10),60% (3/5),2/4,56% (5/9),0% (0/5),1/3,0/0,1/2,0/0,1/1
2017 Hua Hin $25K R16,L vs Yuan,0% (0/7),- (0/0),0/3,71% (5/7),0% (0/5),0/0,0/0,0/2,0/0,0/1
2017 Hua Hin $25K R32,W vs Kovapitukted,67% (6/9),100% (6/6),2/3,67% (6/9),50% (3/6),3/6,2/3,0/0,1/1,0/0
2017 Guangzhou Q2,L vs Pattinama Kerkhove,50% (5/10),60% (3/5),2/6,67% (6/9),0% (0/6),1/3,0/0,0/0,0/0,0/0
2017 Guangzhou Q1,W vs Sun,44% (4/9),75% (3/4),1/1,30% (3/10),67% (2/3),2/3,2/2,0/0,1/1,0/0
2017 Tokyo  Q1,L vs Eraydin,27% (4/15),100% (4/4),1/4,38% (6/16),17% (1/6),2/4,1/2,1/2,0/1,0/1
2017 Dalian R32,L vs Diatchenko,90% (9/10),78% (7/9),6/7,100% (10/10),10% (1/10),1/7,0/0,0/2,0/0,0/1
2017 US Open Q2,L vs Kiick,44% (4/9),75% (3/4),3/5,60% (6/10),0% (0/6),1/3,0/0,1/2,0/0,0/1
2017 US Open Q1,W vs Muhammad,50% (7/14),86% (6/7),2/6,60% (9/15),22% (2/9),5/6,1/1,3/4,1/1,3/3
2017 Nanchang Q1,L vs You,33% (4/12),75% (3/4),1/5,75% (9/12),33% (3/9),1/2,0/0,1/2,0/0,0/1
2017 Tianjin $25K R16,L vs Lu,29% (4/14),100% (4/4),0/4,67% (10/15),40% (4/10),2/4,1/1,1/3,0/0,1/2
2017 Naiman $25K R32,L vs Lu,27% (4/15),75% (3/4),2/5,47% (7/15),29% (2/7),2/2,0/0,1/1,0/0,1/1
2017 Kofu $25K R32,W vs Takahashi,90% (9/10),89% (8/9),5/6,80% (8/10),25% (2/8),4/8,2/2,0/0,1/1,0/0
2017 Kurume $60K QF,L vs Hayashi,42% (5/12),80% (4/5),1/5,55% (6/11),17% (1/6),3/4,1/1,2/2,0/0,1/1
2017 Kurume $60K R32,W vs Miyahara,56% (5/9),100% (5/5),1/2,33% (3/9),33% (1/3),4/4,1/1,0/0,1/1,0/0
2017 (32 matches),,45.2%,77.4%,34.3%,60.2%,20.4%,56.8%,77.3%,48.9%,75.0%,47.8%
2016 (43 matches),,52.1%,77.5%,38.9%,47.8%,16.7%,62.7%,64.4%,40.0%,83.3%,17.6%
2015 (18 matches),,62.1%,75.2%,32.3%,48.0%,20.0%,59.4%,50.0%,50.0%,25.0%,40.0%
2014 (12 matches),,49.2%,79.7%,34.3%,48.8%,30.5%,75.6%,87.5%,50.0%,100.0%,60.0%
2013 (6 matches),,51.7%,80.0%,33.3%,51.8%,17.2%,61.9%,100.0%,70.0%,100.0%,60.0%
Career (111 matches),,51.3%,77.4%,35.6%,51.9%,19.9%,61.9%,70.0%,47.9%,73.2%,40.0%
