Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2017 ITF Perth R32,L vs Boulter,73.6%,46.2%,3.8%,1/1,2.50,9.3%,72.4%,42.9%,0.0%,2.38,10.0%,78.3%,50.0%,8.7%,2.78,7.7%
Career (1 matches),,73.6%,46.2%,3.8%,50.0%,2.50,9.3%,72.4%,42.9%,0.0%,2.38,10.0%,78.3%,50.0%,8.7%,2.78,7.7%
