Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,5,1,4,20.0%,3-9,25.0%,58-73,44.3%,2-2,50.0%,5,75.0%,12.7%,11.5%,13.4%,55.7%,75.9%,45.3%,62.3%,33.5%,47.8%,0.89,R16 (Newport)
2023,29,9,20,31.0%,27-47,36.5%,387-423,47.8%,9-20,31.0%,29,87.5%,9.4%,17.0%,13.1%,58.2%,80.2%,49.6%,67.4%,28.8%,48.3%,0.88,F (Montpellier)
2022,53,26,27,49.1%,70-69,50.4%,754-730,50.8%,20-30,40.0%,53,88.8%,13.2%,17.0%,9.7%,61.7%,78.3%,54.4%,69.1%,30.8%,50.1%,1.00,W (Newport)
2021,12,6,6,50.0%,16-18,47.1%,178-176,50.3%,5-4,55.6%,12,84.9%,14.9%,18.7%,9.5%,61.1%,79.2%,50.6%,68.1%,34.1%,50.6%,1.07,QF (Newport)
2020,2,1,1,50.0%,3-4,42.9%,33-34,49.3%,0-1,0.0%,2,85.3%,15.2%,20.6%,11.7%,57.0%,75.4%,54.3%,66.4%,33.2%,50.4%,0.99,R64 (US Open)
Career,101,43,58,42.6%,119-147,44.7%,1410-1436,49.5%,36-57,38.7%,101,87.2%,12.3%,17.0%,10.9%,60.2%,78.8%,52.0%,68.1%,30.8%,49.6%,0.97,
