Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,134,83,51,61.9%,186-127,59.4%,1710-1499,53.3%,40-43,48.2%,133,88.9%,17.3%,19.8%,9.0%,63.2%,80.7%,52.9%,70.5%,34.3%,52.0%,1.16
Clay,15,5,10,33.3%,13-21,38.2%,164-183,47.3%,4-5,44.4%,15,78.6%,16.5%,12.8%,12.7%,58.6%,76.1%,43.8%,62.7%,34.2%,48.4%,0.92
Grass,4,0,4,0.0%,2-8,20.0%,50-64,43.9%,2-2,50.0%,4,83.6%,3.6%,14.9%,11.7%,60.1%,76.0%,47.6%,64.7%,26.8%,46.5%,0.76
Carpet,1,0,1,0.0%,1-2,33.3%,17-19,47.2%,1-1,50.0%,1,88.2%,5.9%,21.2%,8.7%,63.5%,77.3%,57.9%,70.2%,31.0%,49.5%,1.04
Finals,8,4,4,50.0%,8-10,44.4%,92-93,49.7%,1-4,20.0%,8,89.1%,12.2%,21.1%,8.9%,63.5%,80.9%,50.5%,69.8%,30.3%,50.1%,1.00
Semi-finals,11,8,3,72.7%,17-10,63.0%,157-136,53.6%,5-5,50.0%,11,92.9%,14.8%,23.5%,9.6%,61.7%,81.9%,55.1%,71.6%,32.0%,51.8%,1.13
Quarter-finals,23,11,12,47.8%,26-25,51.0%,272-276,49.6%,8-8,50.0%,22,88.0%,10.9%,21.4%,10.7%,62.3%,82.5%,50.7%,70.5%,32.2%,50.6%,1.09
vs Righties,121,64,57,52.9%,152-135,53.0%,1527-1431,51.6%,35-43,44.9%,120,87.2%,15.7%,18.1%,9.1%,62.8%,79.6%,51.5%,69.1%,33.3%,51.0%,1.08
vs Lefties,25,16,9,64.0%,34-22,60.7%,308-273,53.0%,10-7,58.8%,25,87.4%,18.7%,21.1%,11.4%,61.8%,80.8%,50.7%,69.3%,36.2%,52.1%,1.18
