Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Newport R32,W vs Albot,63% (10/16),40% (6/15),2/4,1/3,57% (8/14),1/2,0/0,83% (5/6),40% (2/5)
2023 Newport R32,L vs Michelsen,65% (15/23),0% (0/5),1/1,0/0,78% (7/9),1/3,0/1,67% (4/6),50% (3/6)
2023 Wimbledon R128,L vs Djere,67% (22/33),29% (2/7),1/6,0/0,75% (6/8),3/6,1/2,75% (21/28),14% (4/28)
2023 Queen's Club R32,L vs Rune,69% (11/16),25% (1/4),0/0,0/0,67% (2/3),2/4,2/3,50% (5/10),18% (2/11)
2023 Madrid R128,L vs Wawrinka,68% (15/22),0% (0/2),1/3,0/0,0% (0/1),0/2,0/1,80% (8/10),27% (3/11)
2023 Monte Carlo R64,L vs Berrettini,50% (6/12),0% (0/2),0/0,0/0,63% (5/8),2/4,0/1,- (0/0),- (0/0)
2023 Rotterdam R32,W vs Van Rijthoven,80% (16/20),67% (2/3),2/4,1/3,100% (1/1),0/1,0/0,50% (2/4),0% (0/5)
2023 Montpellier F,L vs Sinner,82% (9/11),0% (0/3),0/0,0/0,75% (3/4),1/3,1/2,40% (2/5),20% (1/5)
2023 Montpellier SF,W vs Rune,82% (18/22),50% (1/2),2/3,1/2,- (0/0),0/1,0/0,64% (7/11),30% (3/10)
2023 Australian Open R64,L vs Rune,86% (12/14),50% (1/2),0/0,0/0,43% (3/7),0/3,0/1,- (0/0),- (0/0)
2022 Paris R32,L vs Djokovic,56% (10/18),- (0/0),0/0,0/0,80% (4/5),0/2,0/1,25% (1/4),0% (0/4)
2022 Paris R64,W vs Schwartzman,89% (8/9),57% (4/7),2/3,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2022 Astana R32,L vs Khachanov,83% (10/12),0% (0/1),0/1,0/0,50% (1/2),0/2,0/1,40% (2/5),20% (1/5)
2022 Tel Aviv QF,L vs Lestienne,88% (15/17),0% (0/2),1/2,0/0,0% (0/1),3/5,2/3,70% (7/10),27% (3/11)
2022 Tel Aviv R16,W vs Korda,71% (10/14),29% (2/7),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2022 Winston-Salem QF,L vs Mannarino,75% (9/12),100% (1/1),0/0,0/0,0% (0/2),0/2,0/1,60% (3/5),0% (0/5)
2022 Winston-Salem R32,W vs Duckworth,82% (9/11),60% (3/5),2/4,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2022 Canada R64,W vs Karatsev,67% (8/12),67% (4/6),2/3,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2022 Washington R16,L vs Rublev,77% (10/13),0% (0/1),0/1,0/0,67% (2/3),5/7,2/3,67% (6/9),22% (2/9)
2022 Newport F,W vs Bublik,55% (11/20),50% (3/6),2/2,1/1,25% (1/4),0/1,0/0,60% (3/5),80% (4/5)
2024 (1 matches),,62.5%,40.0%,50.0%,33.3%,57.1%,50.0%,-,83.3%,40.0%
2023 (9 matches),,71.7%,23.3%,41.2%,40.0%,65.9%,33.3%,36.4%,66.2%,21.1%
2022 (25 matches),,67.9%,36.9%,48.5%,52.0%,69.2%,47.5%,42.9%,65.6%,29.4%
2021 (4 matches),,77.1%,25.8%,46.7%,40.0%,45.5%,42.9%,71.4%,77.3%,40.9%
2020 (3 matches),,71.0%,43.8%,71.4%,100.0%,73.7%,0.0%,0.0%,60.0%,0.0%
Career (60 matches),,69.0%,36.3%,52.6%,54.1%,65.7%,41.4%,43.8%,66.9%,27.2%
