Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Newport R32,W vs Albot,50% (8/16),75% (6/8),3/4,50% (8/16),25% (2/8),4/6,1/2,1/2,0/1,1/1
2023 Newport R32,L vs Michelsen,24% (4/17),0% (0/4),0/2,35% (6/17),67% (4/6),0/0,0/0,2/2,0/0,0/0
2023 Wimbledon R128,L vs Djere,13% (3/24),67% (2/3),0/2,13% (3/24),33% (1/3),1/2,0/0,4/4,0/0,2/2
2023 Queen's Club R32,L vs Rune,25% (3/12),33% (1/3),0/1,25% (3/12),67% (2/3),1/1,0/1,2/2,0/0,2/2
2023 Madrid R128,L vs Wawrinka,6% (1/17),0% (0/1),0/1,6% (1/16),0% (0/1),0/0,0/0,1/1,0/0,0/0
2023 Monte Carlo R64,L vs Berrettini,22% (2/9),0% (0/2),0/3,56% (5/9),40% (2/5),0/0,0/0,2/2,0/0,1/1
2023 Rotterdam R32,W vs Van Rijthoven,14% (2/14),100% (2/2),0/0,6% (1/16),100% (1/1),2/2,2/2,2/2,1/1,0/0
2023 Montpellier F,L vs Sinner,9% (1/11),0% (0/1),0/1,20% (2/10),50% (1/2),0/0,0/0,0/0,0/0,0/0
2023 Montpellier SF,W vs Rune,11% (2/18),50% (1/2),0/0,0% (0/18),- (0/0),0/0,0/0,2/2,0/0,2/2
2023 Australian Open R64,L vs Rune,13% (2/16),50% (1/2),0/4,31% (5/16),20% (1/5),0/1,0/0,1/1,0/0,0/0
2022 Paris R32,L vs Djokovic,0% (0/11),- (0/0),0/1,27% (3/11),67% (2/3),0/0,0/0,2/2,0/0,0/0
2022 Paris R64,W vs Schwartzman,44% (4/9),100% (4/4),1/1,11% (1/9),0% (0/1),3/3,1/2,0/0,0/1,0/0
2022 Astana R32,L vs Khachanov,9% (1/11),0% (0/1),0/1,18% (2/11),50% (1/2),0/0,0/0,0/0,0/0,0/0
2022 Tel Aviv QF,L vs Lestienne,6% (1/17),0% (0/1),0/1,6% (1/16),0% (0/1),0/0,0/0,0/0,0/0,0/0
2022 Tel Aviv R16,W vs Korda,40% (4/10),50% (2/4),0/0,10% (1/10),100% (1/1),2/2,2/2,0/0,1/1,0/0
2022 Winston-Salem QF,L vs Mannarino,9% (1/11),100% (1/1),0/2,18% (2/11),0% (0/2),1/1,0/0,1/1,0/0,0/0
2022 Winston-Salem R32,W vs Duckworth,33% (3/9),100% (3/3),0/0,0% (0/9),- (0/0),2/2,1/1,0/0,1/1,0/0
2022 Canada R64,W vs Karatsev,40% (4/10),100% (4/4),0/2,30% (3/10),33% (1/3),1/2,0/0,0/0,0/0,0/0
2022 Washington R16,L vs Rublev,9% (1/11),0% (0/1),0/1,18% (2/11),50% (1/2),0/0,0/0,1/1,0/0,0/0
2022 Newport F,W vs Bublik,27% (4/15),75% (3/4),0/2,29% (4/14),25% (1/4),2/2,0/0,0/1,0/0,0/0
2024 (1 matches),,50.0%,75.0%,75.0%,50.0%,25.0%,66.7%,50.0%,50.0%,0.0%,100.0%
2023 (9 matches),,14.5%,35.0%,0.0%,18.8%,46.2%,66.7%,66.7%,100.0%,100.0%,100.0%
2022 (25 matches),,19.2%,57.6%,5.9%,21.5%,50.0%,82.1%,68.8%,90.9%,85.7%,87.5%
2021 (4 matches),,18.4%,57.1%,0.0%,17.9%,14.3%,100.0%,75.0%,85.7%,100.0%,66.7%
2020 (3 matches),,24.5%,58.3%,0.0%,20.4%,50.0%,100.0%,100.0%,50.0%,100.0%,-
Career (60 matches),,21.9%,60.1%,9.5%,20.4%,44.3%,85.2%,83.0%,90.5%,90.0%,91.7%
