Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2024 Campinas CH R32,L vs Sell,0.0%,-,9.1%,57.1%,16.1%,28.6%,0.0%,13.6%,20.0%,2.0%,0.0%,-63,-41
2024 Porto Alegre CH F,L vs Kirkin,0.0%,-,14.2%,47.4%,10.7%,15.8%,15.4%,6.1%,20.0%,2.6%,12.5%,-27,-40
2022 Kitzbuhel R32,L vs Misolic,0.0%,-,4.1%,83.3%,13.1%,10.0%,7.7%,9.2%,14.3%,3.6%,33.3%,18,25
Career (3 matches),,0.0%,-,9.0%,56.4%,13.1%,17.0%,7.9%,9.4%,18.5%,2.7%,18.2%,-25,-19
