Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Campinas CH R32,L vs Sell,43% (6/14),14% (2/14),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2024 Porto Alegre CH F,L vs Kirkin,50% (5/10),50% (3/6),0/0,0/0,14% (1/7),1/3,1/2,- (0/0),- (0/0)
2022 Kitzbuhel R32,L vs Misolic,47% (7/15),20% (1/5),0/0,0/0,67% (6/9),1/3,1/2,57% (4/7),29% (2/7)
2019 M25 Bolzano R16,W vs Aichhorn,91% (10/11),40% (2/5),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 M25 Bolzano R32,W vs La Vela,62% (8/13),44% (4/9),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 M15 Kamen QF,L vs Barranco Cosano,57% (8/14),25% (1/4),0/0,0/0,75% (6/8),1/3,1/2,40% (2/5),33% (2/6)
2019 M25 Karlsruhe R16,L vs Guinard,60% (12/20),100% (1/1),1/1,0/0,70% (7/10),2/4,2/3,40% (2/5),20% (1/5)
2018 Puerto Vallarta CH R32,L vs Estrella,29% (2/7),0% (0/2),0/0,0/0,50% (5/10),1/3,0/1,- (0/0),- (0/0)
2017 Campinas CH R32,L vs Bagnis,71% (5/7),100% (2/2),0/0,0/0,67% (8/12),1/3,1/2,- (0/0),- (0/0)
2017 Argentina F7 SF,W vs Dellien,64% (7/11),71% (5/7),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2017 Portugal F6 QF,W vs Gil,45% (9/20),71% (5/7),2/4,1/1,63% (5/8),0/1,0/0,- (0/0),- (0/0)
2016 Buenos Aires CH R32,L vs Munar,83% (5/6),67% (2/3),0/0,0/0,43% (3/7),3/5,0/1,- (0/0),- (0/0)
2016 Curitiba CH R32,W vs Souza,71% (10/14),100% (2/2),2/4,1/3,50% (1/2),0/0,0/0,50% (3/6),67% (4/6)
2016 Cali CH R32,L vs Jarry,88% (7/8),- (0/0),0/0,0/0,67% (4/6),3/5,3/4,- (0/0),- (0/0)
2013 USA F3 QF,L vs Ginepri,67% (4/6),- (0/0),0/0,0/0,50% (4/8),1/3,0/1,- (0/0),- (0/0)
2013 USA F1 R32,W vs Monteiro,82% (9/11),67% (4/6),2/3,1/2,57% (4/7),0/0,0/0,50% (3/6),80% (4/5)
2024 (2 matches),,45.8%,25.0%,-,-,15.4%,20.0%,33.3%,-,-
2022 (1 matches),,46.7%,20.0%,-,-,66.7%,33.3%,50.0%,57.1%,28.6%
2019 (4 matches),,65.5%,42.1%,100.0%,100.0%,68.4%,42.9%,60.0%,40.0%,27.3%
2018 (1 matches),,28.6%,0.0%,-,-,50.0%,33.3%,0.0%,-,-
2017 (3 matches),,55.3%,75.0%,66.7%,100.0%,60.9%,25.0%,50.0%,-,-
Career (16 matches),,61.0%,46.6%,72.2%,66.7%,53.8%,40.0%,47.4%,48.3%,44.8%
