Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,38,12,26,31.6%,30-53,36.1%,363-443,45.0%,7-9,43.8%,26,67.2%,20.2%,4.0%,5.9%,63.5%,65.6%,47.0%,58.8%,36.1%,47.6%,0.88
Clay,173,57,116,32.9%,146-244,37.4%,1689-2000,45.8%,17-29,37.0%,149,65.6%,26.0%,4.6%,4.4%,57.0%,65.1%,46.1%,57.0%,39.0%,48.0%,0.91
Finals,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,1,45.5%,30.0%,0.0%,6.6%,55.7%,58.8%,33.3%,47.5%,42.5%,44.8%,0.81
Semi-finals,4,1,3,25.0%,2-6,25.0%,28-44,38.9%,0-0,-,4,51.4%,25.7%,4.1%,4.9%,61.4%,59.6%,40.0%,52.0%,39.5%,46.1%,0.82
Quarter-finals,17,4,13,23.5%,12-28,30.0%,176-225,43.9%,3-6,33.3%,13,68.6%,21.9%,4.4%,3.8%,54.1%,66.8%,45.4%,57.0%,37.2%,47.5%,0.87
vs Righties,170,54,116,31.8%,138-242,36.3%,1656-1986,45.5%,20-36,35.7%,140,66.8%,24.4%,4.6%,4.7%,58.0%,65.6%,46.1%,57.4%,38.2%,47.9%,0.90
vs Lefties,27,7,20,25.9%,19-41,31.7%,235-318,42.5%,2-1,66.7%,23,58.6%,25.9%,4.0%,3.4%,58.0%,62.1%,44.6%,54.8%,39.0%,47.1%,0.86
