Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 US Open R128,L vs Svitolina,1.18,0.36,39.4,2.2,3.8%,57.7%,0.0%,41.7%,15.0%,15.8%
2023 Wimbledon R128,L vs Parks,1.01,0.72,53.5,2.7,5.3%,50.0%,0.0%,52.6%,33.3%,35.7%
2023 Roland Garros R128,W vs Hibino,1.05,1.12,83.0,16.8,3.4%,62.1%,7.3%,52.7%,46.6%,43.4%
2023 Linz R16,W vs Kalinina,1.09,1.28,56.2,2.5,5.6%,58.3%,6.3%,50.0%,54.1%,52.9%
2022 Angers 125 R32,W vs Parry,1.16,1.51,49.7,2.2,6.1%,63.6%,0.0%,64.5%,50.0%,43.5%
2021 Luxembourg R32,L vs Hartono,0.88,0.92,84.9,18.2,5.1%,61.0%,7.5%,58.5%,45.2%,37.9%
2021 Stuttgart R16,L vs Sabalenka,0.84,0.66,47.6,2.4,12.5%,68.8%,3.7%,40.7%,30.0%,39.3%
2021 Stuttgart R32,W vs Eikeri,0.95,2.13,34.8,2.0,0.0%,75.0%,0.0%,75.0%,55.9%,55.9%
2020 Roland Garros R128,L vs Sasnovich,0.86,0.75,56.6,2.4,0.0%,54.3%,0.0%,45.2%,41.5%,46.2%
2020 US Open R64,L vs Kerber,0.83,0.80,64.9,2.1,0.0%,58.8%,6.3%,68.8%,43.6%,26.3%
2020 US Open R128,W vs Dolehide,1.04,1.73,38.3,2.1,4.2%,66.7%,4.3%,69.6%,51.4%,54.8%
2020 Lyon F,L vs Kenin,0.88,0.86,66.6,2.1,9.3%,65.1%,2.6%,52.6%,42.6%,36.4%
2019 W25 Aschaffenburg QF,L vs Niemeier,0.78,0.82,51.9,4.0,-,47.7%,-,64.9%,42.9%,50.0%
2019 Wimbledon R128,L vs Gasparyan,0.85,0.73,47.9,2.1,0.0%,68.8%,0.0%,48.3%,33.3%,36.7%
2019 Eastbourne R16,L vs Bertens,0.94,0.75,50.4,2.4,0.0%,44.4%,0.0%,44.1%,42.4%,46.4%
2019 Eastbourne R32,W vs Kontaveit,1.10,1.79,37.7,2.0,-,66.7%,-,76.9%,60.0%,32.1%
2019 Eastbourne R64,W vs Ferro,1.24,2.65,30.8,2.0,-,70.8%,-,81.0%,53.8%,50.0%
2019 Nurnberg R16,W vs Petkovic,1.11,1.67,42.2,2.5,-,72.0%,-,62.5%,46.2%,52.2%
2019 Nurnberg R32,W vs Begu,1.15,1.25,61.1,4.6,-,67.4%,-,55.3%,35.6%,48.7%
2019 Stuttgart R32,L vs Bertens,1.13,0.67,63.8,2.6,0.0%,48.7%,0.0%,60.5%,21.2%,33.3%
2023 (4 matches),,1.07,0.95,63.2,3.1,4.4%,57.6%,4.0%,50.3%,41.2%,40.3%
2022 (1 matches),,1.16,1.51,49.7,2.2,6.1%,63.6%,0.0%,64.5%,50.0%,43.5%
2021 (3 matches),,0.88,1.01,63.5,3.1,6.3%,65.8%,5.0%,57.0%,44.4%,43.3%
2020 (4 matches),,0.90,0.94,58.1,2.2,3.7%,61.0%,3.2%,58.1%,44.4%,40.1%
2019 (12 matches),,1.02,0.99,50.6,2.7,0.5%,56.3%,0.8%,57.7%,42.9%,40.9%
Career (149 matches),,1.02,1.04,56.9,2.7,3.8%,58.5%,4.0%,59.6%,41.8%,42.0%
