Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2023 Roland Garros R64,L vs Alexandrova,4.5%,100.0%,6.7%,83.3%,10.0%,22.2%,0.0%,6.3%,50.0%,3.3%,0.0%,-12,-1
2023 Roland Garros R128,W vs Hibino,8.4%,100.0%,17.4%,79.5%,12.3%,23.3%,0.0%,8.9%,33.3%,3.0%,72.7%,4,42
2023 Linz R16,W vs Kalinina,3.1%,100.0%,9.4%,76.9%,18.5%,36.4%,100.0%,5.6%,100.0%,1.7%,25.0%,-43,-37
2022 Angers R32,W vs Parry,3.2%,50.0%,18.9%,76.2%,36.4%,31.6%,100.0%,8.3%,33.3%,0.7%,100.0%,187,81
2021 Luxembourg R32,L vs Hartono,0.0%,-,5.6%,61.5%,7.1%,9.5%,0.0%,5.1%,22.2%,0.5%,0.0%,-101,-56
2021 Stuttgart R16,L vs Sabalenka,0.0%,-,5.1%,50.0%,14.0%,44.4%,0.0%,4.0%,0.0%,0.7%,0.0%,-24,-8
2021 Stuttgart R32,W vs Eikeri,0.0%,-,14.8%,87.5%,16.2%,38.1%,0.0%,9.1%,27.3%,0.0%,-,41,51
2020 US Open R64,L vs Kerber,0.0%,-,14.7%,76.2%,11.7%,23.7%,0.0%,13.4%,33.3%,0.3%,0.0%,-49,-31
2020 Lyon F,L vs Kenin,0.0%,-,4.1%,71.4%,8.5%,55.6%,0.0%,11.7%,30.0%,0.4%,0.0%,-87,-53
2019 Eastbourne R16,L vs Bertens,0.0%,-,13.0%,76.5%,7.3%,16.7%,0.0%,14.3%,42.9%,2.4%,20.0%,1,10
2019 Stuttgart R32,L vs Bertens,0.0%,-,7.9%,72.7%,8.2%,23.8%,100.0%,5.5%,50.0%,1.1%,33.3%,-54,-25
2019 Charleston R64,L vs Zidansek,0.0%,-,5.5%,87.5%,10.0%,17.6%,0.0%,10.2%,20.0%,0.8%,0.0%,39,29
2016 Nurnberg QF,L vs Beck,0.0%,-,13.6%,70.4%,9.6%,11.9%,0.0%,5.1%,31.6%,0.6%,0.0%,6,-6
2016 Nurnberg R32,W vs Larsson,0.0%,-,12.1%,80.0%,11.4%,11.4%,0.0%,7.4%,66.7%,3.0%,55.6%,-26,-29
2016 Rome R32,L vs Williams,0.0%,-,5.2%,83.3%,5.4%,22.2%,0.0%,12.5%,50.0%,1.4%,0.0%,50,37
2016 Rome R64,W vs Schmiedlova,0.0%,-,11.0%,71.4%,6.6%,4.8%,0.0%,6.9%,25.0%,1.5%,75.0%,-28,29
2016 Stuttgart R16,L vs Suarez Navarro,0.0%,-,3.8%,80.0%,13.3%,28.6%,0.0%,5.3%,14.3%,0.8%,50.0%,74,22
2016 Indian Wells R64,L vs Kasatkina,0.0%,-,9.4%,76.9%,10.1%,13.0%,0.0%,4.7%,16.7%,0.3%,0.0%,36,43
2016 Australian Open R32,W vs Vinci,0.0%,-,13.7%,68.0%,11.9%,36.4%,0.0%,10.0%,33.3%,1.0%,0.0%,-14,1
2015 Luxembourg R16,L vs Voegele,0.0%,-,12.1%,70.6%,17.6%,40.0%,0.0%,9.2%,23.5%,0.7%,50.0%,31,14
Career (22 matches),,1.0%,93.8%,10.5%,74.9%,11.5%,22.2%,6.4%,8.1%,30.9%,1.1%,33.8%,-7,2
