Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
02-Jun-2025,W50 Troisdorf,Clay,F,285,648,Alexis Blokhina [USA] d. Friedsam,6-3 2-6 6-3,0.95,2.1%,0.0%,76.0%,61.6%,30.4%,11/14,2:30
20-Jan-2025,W35 Esch/Alzette,Hard,F,479,416,Friedsam d. Emily Appleton [GBR],3-6 6-0 7-5,1.47,7.5%,4.5%,67.2%,75.6%,63.6%,1/3,1:50
23-Oct-2023,W80 Poitiers,Hard,F,111,159,(6) Jessika Ponchet [FRA] d. (1) Friedsam,3-6 6-3 7-6(2),,,,,,,,
05-Dec-2022,Angers 125,Hard,F,146,100,Alycia Parks [USA] d. Friedsam,6-4 4-6 6-4,0.72,0.0%,5.1%,73.4%,72.4%,57.1%,0/2,1:46
31-Oct-2022,Midland 125,Hard,F,184,111,(7) Caty Mcnally [USA] d. Friedsam,6-3 6-2,0.61,5.1%,3.4%,71.2%,57.1%,35.3%,9/13,1:20
02-Mar-2020,Lyon,Hard,F,136,5,(1) Sofia Kenin [USA] d. Friedsam,6-2 4-6 6-4,0.97,6.2%,1.2%,72.8%,61.0%,54.5%,5/10,1:49
23-Sep-2019,W25 Roehampton,Hard,F,208,454,Friedsam d. Indy De Vroome [NED],6-3 6-3,,,,,,,,
16-Sep-2019,W25 Roehampton,Hard,F,206,240,Nuria Parrizas Diaz [ESP] d. Friedsam,6-2 5-7 7-5,,,,,,,,
06-Nov-2017,Shrewsbury $25K,Hard,F,1025,159,(Q) Friedsam d. Lesley Pattinama Kerkhove [NED],6-4 6-2,,,,,,,,
14-Mar-2016,San Antonio,Hard,F,61,55,(6) Misaki Doi [JPN] d. Friedsam,6-4 6-2,0.76,7.9%,4.8%,63.5%,45.0%,52.2%,5/10,1:13
