Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,4,2,2,50.0%,4-4,50.0%,33-38,46.5%,1-0,100.0%,4,65.7%,25.7%,7.3%,5.0%,63.0%,65.9%,44.4%,58.0%,39.1%,48.1%,0.93,QF (W50+H Palma del RÃ­o)
2024,1,0,1,0.0%,1-2,33.3%,8-17,32.0%,0-0,-,1,38.5%,25.0%,0.9%,8.8%,64.6%,56.2%,32.5%,47.8%,36.2%,43.4%,0.69,
2023,24,8,16,33.3%,24-34,41.4%,257-275,48.3%,1-6,14.3%,22,64.6%,30.7%,4.4%,4.0%,66.6%,61.6%,44.3%,55.9%,41.1%,48.6%,0.93,QF (2x)
2022,8,5,3,62.5%,11-10,52.4%,97-101,49.0%,2-0,100.0%,5,64.2%,32.3%,4.6%,4.6%,66.1%,62.0%,45.7%,56.5%,40.8%,49.3%,0.94,SF (Portoroz)
2021,16,5,11,31.3%,13-25,34.2%,167-196,46.0%,1-3,25.0%,14,67.5%,26.1%,4.4%,4.6%,64.5%,63.7%,43.7%,56.6%,40.3%,48.5%,0.93,R16 (4x)
2020,9,5,4,55.6%,12-10,54.5%,104-94,52.5%,1-1,50.0%,9,71.9%,33.7%,3.6%,3.8%,69.6%,67.2%,50.0%,61.9%,43.6%,51.6%,1.14,F (Lyon)
2019,16,7,9,43.8%,18-19,48.6%,170-178,48.9%,2-1,66.7%,16,66.1%,30.8%,2.0%,5.0%,66.0%,62.4%,45.9%,56.8%,40.9%,49.0%,0.95,QF (2x)
2018,3,1,2,33.3%,2-5,28.6%,30-41,42.3%,1-0,100.0%,3,60.0%,22.9%,0.8%,4.0%,68.5%,55.2%,50.6%,53.8%,38.6%,46.6%,0.83,R16 (Hobart)
2017,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-0,-,1,50.0%,20.0%,1.3%,1.3%,66.2%,51.0%,50.0%,50.6%,39.1%,45.4%,0.79,R32 (Linz)
2016,29,15,14,51.7%,30-32,48.4%,286-301,48.7%,4-5,44.4%,29,71.5%,26.8%,6.0%,3.9%,63.6%,66.2%,47.5%,59.4%,39.4%,49.4%,0.97,SF (Shenzhen)
2015,25,11,14,44.0%,27-31,46.6%,271-283,48.9%,0-3,0.0%,13,67.4%,32.6%,4.6%,6.8%,61.8%,64.3%,47.8%,58.0%,38.9%,48.6%,0.93,F (Linz)
2014,17,7,10,41.2%,18-23,43.9%,186-198,48.4%,3-3,50.0%,17,-,-,5.6%,5.7%,60.7%,63.9%,45.8%,56.8%,42.1%,49.5%,0.97,SF (Linz)
Career,153,66,87,43.1%,160-197,44.8%,1616-1735,48.2%,16-22,42.1%,134,67.2%,29.1%,4.5%,4.7%,64.6%,63.5%,46.1%,57.3%,40.6%,49.0%,0.95,
