Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2023 Nonthaburi CH R16,W vs Uchiyama,60.6%,65.0%,7.6%,4/1,-,10.0%,52.4%,63.6%,7.1%,-,12.8%,75.0%,66.7%,8.3%,-,4.3%
2019 St Petersburg R16,L vs Medvedev,54.7%,41.4%,3.8%,1/1,2.41,13.7%,40.6%,53.8%,3.1%,2.50,20.0%,84.2%,31.3%,5.3%,2.29,4.8%
2018 Madrid R32,L vs Zverev,64.7%,30.3%,5.9%,2/1,2.65,14.8%,58.8%,25.0%,0.0%,2.57,21.6%,76.5%,38.5%,17.6%,2.82,0.0%
2017 Dubai R16,W vs Federer,57.8%,52.4%,2.8%,1/2,2.28,25.0%,56.3%,46.7%,1.3%,2.14,32.1%,66.7%,66.7%,7.4%,2.39,19.4%
2016 Astana CH F,W vs Kravchuk,62.0%,64.5%,2.0%,1/0,2.38,15.2%,66.7%,66.7%,0.0%,2.22,18.8%,65.0%,61.5%,5.0%,2.53,11.8%
2016 Indian Wells R128,L vs Carreno Busta,49.1%,46.4%,5.3%,3/0,2.48,17.2%,35.7%,30.0%,7.1%,2.57,31.3%,66.7%,55.6%,3.7%,2.38,0.0%
2015 St Petersburg R32,W vs Sidorenko,59.2%,65.5%,4.1%,1/1,2.31,20.0%,53.8%,57.1%,3.8%,2.38,36.8%,78.9%,73.3%,5.3%,2.22,0.0%
2014 Washington R64,W vs Tiafoe,54.9%,56.4%,1.4%,0/1,2.32,32.4%,47.5%,52.6%,0.0%,2.16,54.5%,83.3%,60.0%,4.2%,2.57,0.0%
2013 Aptos CH SF,L vs Klahn,57.1%,50.0%,0.0%,0/0,2.39,14.0%,53.1%,44.1%,0.0%,2.20,28.6%,73.3%,59.1%,0.0%,2.57,0.0%
Career (9 matches),,57.6%,52.6%,3.3%,65.0%,2.40,17.4%,52.3%,48.7%,2.1%,2.35,26.3%,73.9%,57.5%,5.8%,2.47,5.9%
