Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,7,1,6,14.3%,4-13,23.5%,79-95,45.4%,0-4,0.0%,7,81.6%,10.5%,6.6%,3.7%,56.2%,70.3%,51.0%,61.9%,27.9%,46.2%,0.73,R16 (Los Cabos)
2020,5,1,4,20.0%,3-10,23.1%,47-75,38.5%,1-0,100.0%,5,64.4%,12.9%,4.0%,5.6%,56.8%,68.9%,40.4%,56.6%,30.8%,44.0%,0.71,R16 (St Petersburg)
2019,7,2,5,28.6%,5-13,27.8%,85-98,46.4%,1-4,20.0%,7,77.5%,17.8%,7.4%,2.8%,60.5%,72.4%,44.6%,61.4%,33.0%,47.8%,0.86,R16 (St. Petersburg)
2018,38,15,23,39.5%,36-54,40.0%,401-476,45.7%,8-2,80.0%,38,75.5%,15.2%,5.2%,2.4%,61.2%,67.5%,50.8%,61.0%,34.0%,47.8%,0.87,QF (3x)
2017,19,5,14,26.3%,12-33,26.7%,200-263,43.2%,4-8,33.3%,19,77.8%,11.2%,7.2%,3.5%,56.8%,71.7%,51.2%,62.8%,32.6%,47.3%,0.88,QF (Dubai)
2016,27,7,20,25.9%,27-46,37.0%,329-402,45.0%,7-8,46.7%,27,75.9%,14.6%,5.6%,2.6%,58.0%,68.3%,50.4%,60.8%,33.5%,47.4%,0.85,R16 (3x)
2015,12,6,6,50.0%,17-16,51.5%,161-159,50.3%,2-3,40.0%,10,79.0%,21.2%,6.6%,4.2%,57.8%,73.2%,49.4%,63.2%,36.4%,49.9%,0.99,SF (Moscow)
2014,13,4,9,30.8%,15-21,41.7%,159-181,46.8%,2-2,50.0%,12,77.6%,14.6%,7.4%,2.7%,59.5%,70.0%,52.4%,62.9%,33.8%,48.0%,0.91,R16 (Moscow)
2013,32,13,19,40.6%,41-52,44.1%,435-475,47.8%,6-11,35.3%,30,81.1%,15.6%,6.7%,2.9%,57.8%,72.9%,49.8%,63.1%,34.6%,48.8%,0.94,QF (s Hertogenbosch)
2012,5,0,5,0.0%,2-10,16.7%,43-67,39.1%,0-0,-,5,70.4%,8.9%,6.5%,2.2%,58.9%,65.6%,51.5%,59.8%,30.9%,45.2%,0.77,R32 (4x)
2011,2,0,2,0.0%,1-4,20.0%,20-30,40.0%,1-0,100.0%,2,68.0%,8.3%,5.0%,3.1%,57.8%,73.1%,42.6%,60.2%,32.5%,46.3%,0.82,R32 (2x)
2010,3,1,2,33.3%,4-4,50.0%,39-44,47.0%,1-1,50.0%,3,67.5%,26.8%,6.9%,3.2%,54.5%,66.9%,49.2%,58.8%,38.3%,48.9%,0.93,R16 (St. Petersburg)
2009,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,66.7%,0.0%,12.0%,2.0%,42.0%,81.0%,51.7%,64.0%,28.6%,45.3%,0.79,R32 (Moscow)
2008,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,2.1%,2.1%,54.2%,61.5%,45.5%,54.2%,20.0%,38.6%,0.44,R32 (Moscow)
Career,172,55,117,32.0%,167-280,37.4%,2008-2389,45.7%,33-43,43.4%,167,76.8%,14.7%,6.2%,2.9%,58.5%,70.0%,49.9%,61.7%,33.6%,47.8%,0.88,
