Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,17,6,11,35.3%,15-24,38.5%,175-202,46.4%,3-3,50.0%,17,78.1%,15.3%,4.8%,2.5%,58.3%,70.4%,52.6%,63.0%,34.8%,48.8%,0.94,QF (Astana)
2023,31,15,16,48.4%,36-39,48.0%,364-367,49.8%,6-3,66.7%,31,76.9%,22.6%,5.2%,2.3%,59.7%,69.3%,51.8%,62.2%,38.1%,50.1%,1.01,SF (2x)
2022,32,14,18,43.8%,36-40,47.4%,383-388,49.7%,6-9,40.0%,32,78.1%,22.0%,4.9%,5.0%,53.0%,73.0%,51.2%,62.8%,37.0%,49.8%,0.99,SF (Brest)
2021,18,7,11,38.9%,19-22,46.3%,181-202,47.3%,4-2,66.7%,18,76.6%,17.5%,7.6%,4.7%,55.2%,71.4%,50.8%,62.2%,34.2%,48.4%,0.90,SF (Biella 2)
2020,12,6,6,50.0%,15-13,53.6%,133-135,49.6%,5-1,83.3%,12,70.9%,25.6%,6.7%,5.6%,55.6%,71.8%,45.7%,60.2%,38.6%,49.5%,0.97,SF (Bendigo)
2019,46,29,17,63.0%,63-46,57.8%,575-534,51.8%,13-12,52.0%,46,83.8%,19.8%,6.5%,3.0%,61.3%,74.1%,53.9%,66.3%,35.4%,50.8%,1.05,W (Nur-Sultan)
2018,14,9,5,64.3%,19-13,59.4%,174-147,54.2%,4-4,50.0%,14,87.2%,21.7%,9.0%,2.1%,66.5%,77.0%,53.4%,69.1%,36.8%,52.4%,1.19,SF (Eckental)
2017,37,26,11,70.3%,55-23,70.5%,429-343,55.6%,8-4,66.7%,36,86.8%,23.9%,8.7%,3.2%,60.5%,77.3%,56.5%,69.1%,38.8%,53.3%,1.26,W (2x)
2016,31,22,9,71.0%,49-26,65.3%,406-321,55.8%,5-8,38.5%,31,86.3%,26.8%,8.5%,3.3%,60.2%,78.4%,53.4%,68.5%,39.6%,53.3%,1.25,W (2x)
2015,54,36,18,66.7%,77-45,63.1%,628-558,53.0%,15-5,75.0%,54,80.5%,24.9%,7.4%,3.6%,58.4%,73.1%,53.8%,65.1%,38.6%,51.6%,1.11,W (Segovia)
2014,40,25,15,62.5%,56-37,60.2%,481-419,53.4%,7-6,53.8%,40,80.0%,27.5%,6.9%,2.4%,56.6%,73.9%,52.5%,64.6%,39.1%,51.7%,1.10,F (Kolkata)
2013,18,10,8,55.6%,20-20,50.0%,204-201,50.4%,4-5,44.4%,18,80.4%,21.7%,7.5%,2.6%,58.3%,72.4%,52.9%,64.3%,37.6%,50.9%,1.05,SF (Aptos)
2012,61,44,17,72.1%,94-44,68.1%,769-596,56.3%,16-13,55.2%,61,85.7%,26.6%,8.9%,2.0%,58.2%,76.6%,53.3%,66.8%,38.9%,52.9%,1.17,W (5x)
2011,43,25,18,58.1%,53-47,53.0%,496-482,50.7%,9-7,56.3%,43,77.1%,24.4%,7.9%,3.2%,56.5%,72.1%,48.7%,61.9%,39.0%,50.4%,1.02,W (Casablanca)
2010,20,10,10,50.0%,24-25,49.0%,250-249,50.1%,3-6,33.3%,20,82.4%,18.4%,9.6%,4.1%,55.3%,75.0%,52.5%,64.9%,35.6%,50.1%,1.02,SF (2x)
2009,15,6,9,40.0%,16-21,43.2%,181-200,47.5%,6-4,60.0%,0,,,,,,,,,,,,QF (2x)
2008,7,4,3,57.1%,9-9,50.0%,81-95,46.0%,1-1,50.0%,0,,,,,,,,,,,,QF (Helsinki)
2007,3,1,2,33.3%,2-4,33.3%,29-34,46.0%,1-0,100.0%,0,,,,,,,,,,,,R16 (Geneva)
Career,499,295,204,59.1%,658-498,56.9%,5939-5473,52.0%,116-93,55.5%,473,81.4%,23.4%,7.4%,3.2%,58.2%,74.0%,52.5%,65.0%,37.8%,51.2%,1.08,
