Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
21-Oct-2019,Brest CH,Hard,F,118,63,(1) Ugo Humbert [FRA] d. (8) Donskoy,6-2 6-3,0.63,4.7%,0.0%,83.7%,61.1%,42.9%,1/4,1:01
10-Jun-2019,Nottingham CH,Grass,F,148,70,(1) Daniel Evans [GBR] d. (13) Donskoy,7-6(3) 6-3,0.57,2.3%,2.3%,73.9%,53.8%,52.2%,15/18,1:35
02-Oct-2017,Kaohsiung CH,Hard,F,89,77,(4) Donskoy d. (3) Marius Copil [ROU],7-6(0) 7-5,1.83,6.1%,0.0%,51.5%,79.4%,84.4%,1/1,1:37
31-Jul-2017,Chengdu CH,Hard,F,124,89,(1) Yen Hsun Lu [TPE] d. (2) Donskoy,6-3 6-4,0.59,4.5%,4.5%,62.1%,70.7%,44.0%,4/6,1:19
25-Jul-2016,Astana CH,Hard,F,78,103,(1) Donskoy d. (4) Konstantin Kravchuk [RUS],6-3 6-3,1.76,6.5%,2.2%,54.3%,72.0%,76.2%,3/4,1:02
28-Mar-2016,Raanana CH,Hard,F,82,86,(1) Donskoy d. (3) Ricardas Berankis [LTU],6-4 6-4,2.23,14.6%,2.1%,66.7%,93.8%,62.5%,0/0,1:06
27-Jul-2015,Astana CH,Hard,F,177,57,(1) Mikhail Kukushkin [KAZ] d. (3) Donskoy,6-2 6-2,0.46,2.2%,2.2%,37.8%,64.7%,39.3%,1/5,
04-May-2015,Karshi CH,Hard,F,213,93,(1) Teymuraz Gabashvili [RUS] d. (5) Donskoy,5-2 RET,0.24,3.6%,3.6%,64.3%,66.7%,30.0%,2/3,0:33
20-Feb-2012,Meknes CH,Clay,F,138,101,(3) Donskoy d. (1) Adrian Ungur [ROU],6-1 6-3,2.24,20.9%,2.3%,67.4%,86.2%,64.3%,0/0,1:02
27-Jun-2011,Braunschweig CH,Clay,F,196,85,(3) Lukas Rosol [CZE] d. (Q) Donskoy,7-5 7-6(2),0.90,6.8%,4.5%,47.7%,73.8%,39.1%,6/10,1:51
