Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Nonthaburi 2 CH R16,W vs Uchiyama,1.27,1.35,56.2,2.1,2.3%,59.1%,7.1%,66.7%,37.1%,41.9%
2021 US Open R128,L vs Auger Aliassime,1.05,0.80,51.5,3.6,7.0%,64.0%,2.4%,63.4%,29.4%,26.2%
2020 US Open R128,L vs Londero,0.88,0.62,29.6,2.0,11.1%,53.3%,2.4%,51.2%,31.8%,35.9%
2020 Australian Open R128,L vs Verdasco,1.00,0.43,28.1,2.1,4.4%,55.6%,7.3%,51.2%,23.7%,15.2%
2019 St. Petersburg R16,L vs Medvedev,1.00,0.59,41.6,2.2,2.9%,42.9%,3.1%,68.8%,29.6%,23.1%
2019 US Open R128,L vs Coric,1.10,0.35,37.6,2.7,10.2%,63.3%,10.9%,58.7%,10.3%,15.2%
2019 Nur-Sultan CH R16,W vs Nam,1.12,1.34,59.7,4.4,-,56.5%,-,66.7%,51.3%,41.0%
2019 Surbiton CH R32,L vs Ebden,0.83,0.42,34.5,2.0,-,45.5%,-,33.3%,34.6%,26.1%
2019 Busan CH R16,W vs King,1.16,1.56,41.8,2.0,9.1%,57.6%,9.7%,71.0%,51.5%,44.4%
2019 Busan CH R32,W vs Mukund,1.33,3.10,27.7,2.1,5.3%,78.9%,11.8%,76.5%,58.6%,44.8%
2019 Seoul CH R16,L vs Kwon,0.98,0.44,50.0,2.1,0.0%,66.7%,4.9%,51.2%,16.7%,20.0%
2019 Seoul CH R32,W vs Bai,1.23,1.39,50.3,4.9,2.3%,65.1%,2.5%,65.0%,33.3%,47.1%
2019 Taipei CH R32,L vs Soeda,0.95,0.82,81.0,57.0,9.1%,67.3%,13.5%,61.5%,28.0%,33.3%
2019 St. Brieuc CH QF,L vs Moutet,0.74,0.72,52.0,3.1,2.9%,55.9%,3.7%,85.2%,44.4%,15.2%
2019 St. Brieuc CH R16,W vs Safiullin,1.35,1.14,67.1,2.6,6.0%,58.0%,4.2%,72.9%,19.5%,40.5%
2019 St. Brieuc CH R32,W vs Guinard,1.26,1.18,56.7,6.5,3.8%,65.4%,6.4%,74.5%,31.9%,24.4%
2019 Phoenix CH R16,L vs Caruso,0.89,0.67,49.7,2.2,14.7%,55.9%,3.3%,56.7%,30.0%,35.7%
2019 Phoenix CH R32,W vs Gulbis,1.23,1.29,61.6,2.5,0.0%,67.4%,0.0%,64.3%,38.5%,32.4%
2019 Phoenix CH R64,W vs Bemelmans,1.18,1.54,47.9,2.4,9.4%,68.8%,3.2%,61.3%,51.9%,38.5%
2019 Indian Wells CH R16,L vs Bolt,0.91,0.75,69.8,2.7,6.5%,67.4%,5.0%,70.0%,25.6%,25.6%
2023 (1 matches),,1.27,1.35,56.2,2.1,2.3%,59.1%,7.1%,66.7%,37.1%,41.9%
2021 (1 matches),,1.05,0.80,51.5,3.6,7.0%,64.0%,2.4%,63.4%,29.4%,26.2%
2020 (2 matches),,0.94,0.55,28.9,2.0,7.8%,54.4%,4.9%,51.2%,28.0%,26.4%
2019 (24 matches),,1.04,0.97,53.3,2.7,6.5%,62.8%,4.9%,63.6%,34.8%,33.3%
2018 (53 matches),,1.01,0.95,51.9,2.6,6.0%,64.2%,5.3%,61.3%,33.5%,36.6%
Career (372 matches),,1.03,1.04,53.7,2.7,6.4%,64.8%,5.3%,63.9%,36.0%,36.4%
