Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 Nonthaburi CH R16,W vs Uchiyama,4.6,5.7,3.3,49.4%,55.9%,75.0%,42.1%,51.1%,17.3%,34.0,26.0,8.0,7.4
2019 St Petersburg R16,L vs Medvedev,4.7,5.6,3.5,36.8%,57.1%,14.3%,52.9%,53.9%,15.0%,4.5,3.9,-3.5,-3.8
2018 Madrid R32,L vs Zverev,4.0,4.1,3.7,42.9%,40.6%,22.2%,37.5%,55.2%,18.3%,10.0,11.5,-3.5,-5.5
2017 Dubai R16,W vs Federer,3.3,3.8,2.9,43.5%,62.5%,40.0%,60.0%,60.3%,10.8%,22.5,15.0,1.0,1.1
2016 Astana CH F,W vs Kravchuk,3.4,3.8,3.0,53.3%,70.4%,66.7%,66.7%,54.6%,13.6%,17.0,24.6,8.0,16.0
2016 Indian Wells R128,L vs Carreno Busta,3.2,3.2,3.1,46.6%,42.9%,20.0%,42.9%,48.5%,11.9%,-3.5,-5.6,-1.5,-2.5
2015 St Petersburg R32,W vs Sidorenko,3.5,4.0,3.1,57.6%,50.0%,90.0%,66.7%,48.6%,4.2%,16.5,24.6,6.5,9.6
2014 Washington R64,W vs Tiafoe,3.5,4.1,3.0,59.1%,41.7%,50.0%,42.9%,60.7%,15.7%,10.0,9.6,-3.0,-5.1
2013 Aptos CH SF,L vs Klahn,3.6,3.4,3.8,50.8%,41.9%,76.2%,14.3%,46.4%,13.6%,-7.5,-5.6,-4.0,-2.9
Career (9 matches),,3.8,4.2,3.3,48.8%,52.0%,56.7%,44.0%,53.2%,13.7%,11.5,11.2,0.9,1.1
