Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 Nonthaburi 2 CH R16,W vs Uchiyama,34,7,4.9,22.4%,4.6%,30,6,5.0,21.6%,4.3%,18.7%,2.9%,1.8,19.7%,11.2%
2021 US Open R128,L vs Auger Aliassime,39,37,1.1,13.1%,12.5%,31,36,0.9,11.6%,13.5%,8.2%,2.6%,1.1,17.8%,16.2%
2020 US Open R128,L vs Londero,31,48,0.6,18.3%,28.4%,25,42,0.6,16.4%,27.6%,14.5%,1.3%,1.1,15.4%,13.6%
2020 Australian Open R128,L vs Verdasco,15,29,0.5,9.6%,18.5%,15,29,0.5,10.8%,20.9%,,,1.3,10.2%,7.6%
2019 St. Petersburg R16,L vs Medvedev,15,29,0.5,12.5%,24.2%,13,24,0.5,12.5%,23.1%,9.6%,2.9%,1.1,17.5%,15.8%
2019 US Open R128,L vs Coric,20,33,0.6,12.0%,19.8%,10,28,0.4,7.2%,20.1%,3.6%,3.6%,1.1,18.6%,16.8%
2018 Wimbledon R128,L vs Kohlschreiber,24,31,0.8,12.6%,16.3%,18,26,0.7,10.8%,15.7%,6.6%,4.2%,1.4,14.2%,10.5%
2018 Roland Garros R128,L vs Struff,10,34,0.3,7.1%,24.1%,10,34,0.3,7.9%,27.0%,,,1.5,20.6%,13.5%
2018 Madrid Masters R32,L vs Zverev,12,17,0.7,10.1%,14.3%,11,17,0.6,9.6%,14.9%,8.8%,0.9%,2.5,27.7%,10.9%
2018 Australian Open R128,W vs Mayer,41,25,1.6,20.2%,12.3%,41,25,1.6,22.8%,13.9%,,,1.1,11.8%,10.3%
2017 Wimbledon R128,L vs Zverev,30,16,1.9,16.3%,8.7%,23,15,1.5,14.6%,9.5%,9.5%,2.5%,1.7,17.9%,10.9%
2017 Roland Garros R128,L vs Troicki,26,40,0.7,12.4%,19.0%,22,38,0.6,11.3%,19.6%,8.8%,2.6%,0.7,13.3%,18.1%
2017 Dubai R16,W vs Federer,29,27,1.1,14.2%,13.2%,23,24,1.0,12.8%,13.3%,10.6%,2.2%,1.2,19.6%,16.2%
2016 US Open R128,L vs Johnson,43,38,1.1,13.5%,11.9%,35,33,1.1,12.3%,11.6%,9.5%,2.1%,0.8,19.1%,23.2%
2016 Astana CH F,W vs Kravchuk,14,11,1.3,14.6%,11.5%,11,10,1.1,12.8%,11.6%,7.0%,5.8%,0.5,10.4%,20.8%
2016 Wimbledon R128,L vs Dolgopolov,23,23,1.0,10.5%,10.5%,15,20,0.8,7.9%,10.5%,6.3%,1.0%,1.9,20.5%,11.0%
2016 Roland Garros R128,L vs Ferrer,19,27,0.7,13.6%,19.3%,18,26,0.7,13.6%,19.7%,11.4%,2.3%,1.4,16.4%,12.1%
2016 Indian Wells Masters R128,L vs Carreno Busta,19,20,1.0,17.9%,18.9%,12,20,0.6,13.8%,23.0%,5.7%,4.6%,1.4,19.8%,14.2%
2016 Australian Open R64,L vs Simon,60,83,0.7,16.1%,22.3%,53,80,0.7,15.2%,23.0%,12.4%,2.3%,1.1,11.0%,10.5%
2016 Australian Open R128,W vs Cervantes Huegun,56,32,1.8,22.9%,13.1%,43,28,1.5,21.4%,13.9%,14.9%,5.0%,1.0,18.4%,18.0%
Career (27 matches),,720,823,0.9,14.4%,16.5%,575,760,0.8,13.0%,17.2%,7.7%,2.2%,1.1,16.6%,15.2%
