Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Indian Wells R64,L vs Kostyuk,4.3,4.2,4.5,42.3%,33.3%,25.0%,27.3%,59.0%,6.8%,-12.0,-11.7,0.0,0.0
2025 Indian Wells R128,W vs Niemeier,3.5,3.1,3.8,53.6%,40.5%,78.9%,36.4%,64.6%,9.3%,-1.0,-0.6,4.5,5.3
2025 Auckland SF,L vs Tauson,3.4,3.4,3.3,44.3%,35.5%,50.0%,50.0%,41.4%,13.1%,5.5,8.6,-2.5,-2.9
2025 Auckland QF,W vs Pera,2.7,2.5,2.9,55.6%,52.9%,66.7%,33.3%,53.3%,14.3%,9.0,14.3,3.0,6.4
2025 Auckland R16,W vs Hibino,3.9,3.3,4.4,54.5%,69.0%,60.0%,54.5%,59.2%,7.2%,4.5,4.5,3.5,5.5
2024 Auckland R32,W vs Hontama,3.8,3.3,4.3,49.5%,65.6%,52.6%,58.3%,60.6%,6.0%,5.0,3.3,6.0,6.5
2024 Madrid R32,L vs Sabalenka,3.6,3.8,3.4,42.5%,45.7%,50.0%,54.5%,47.2%,8.6%,12.5,9.5,-9.0,-6.7
2024 Madrid R128,W vs Avanesyan,4.5,4.4,4.5,55.8%,63.6%,66.7%,70.0%,58.1%,5.1%,17.0,16.5,1.5,2.1
2022 San Diego R32,L vs Gauff,5.1,5.6,4.5,36.5%,60.0%,50.0%,42.9%,54.4%,8.3%,-1.0,-0.7,-3.0,-2.8
Career (9 matches),,3.8,3.7,3.9,48.3%,50.6%,56.6%,47.9%,55.6%,8.6%,4.4,3.8,0.4,0.5
