Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Indian Wells R64,L vs Kostyuk,38% (3/8),50% (1/2),0/0,0/0,17% (1/6),1/3,0/1,- (0/0),- (0/0)
2025 Indian Wells R128,W vs Niemeier,64% (9/14),44% (7/16),2/3,1/1,44% (4/9),1/2,0/0,- (0/0),- (0/0)
2025 Auckland SF,L vs Tauson,45% (5/11),50% (2/4),0/0,0/0,71% (10/14),4/6,0/1,- (0/0),- (0/0)
2025 Auckland QF,W vs Pera,82% (9/11),43% (3/7),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2025 Auckland R16,W vs Hibino,57% (8/14),40% (4/10),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2025 Auckland R32,W vs Hontama,54% (7/13),50% (7/14),2/5,1/1,50% (4/8),2/3,0/0,- (0/0),- (0/0)
2024 Wimbledon R64,L vs Jabeur,56% (5/9),33% (1/3),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2024 Wimbledon R128,W vs Gadecki,50% (9/18),50% (3/6),2/5,1/4,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2024 Madrid R32,L vs Sabalenka,48% (10/21),33% (1/3),1/3,0/0,50% (4/8),3/5,0/1,83% (5/6),33% (2/6)
2024 Madrid R128,W vs Avanesyan,67% (8/12),100% (4/4),2/3,1/1,100% (6/6),0/0,0/0,- (0/0),- (0/0)
2023 US Open R128,L vs Lys,75% (3/4),0% (0/2),0/0,0/0,64% (7/11),4/6,4/5,- (0/0),- (0/0)
2022 San Diego R32,L vs Gauff,71% (5/7),20% (1/5),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2020 US Open R128,L vs Putintseva,50% (2/4),40% (2/5),0/0,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2019 W15 Carson CA R32,W vs Chavatipon,53% (8/15),44% (4/9),2/3,1/2,60% (3/5),0/0,0/0,60% (3/5),80% (4/5)
2025 (6 matches),,57.7%,45.3%,66.7%,100.0%,51.3%,57.1%,0.0%,-,-
2024 (4 matches),,53.3%,56.3%,45.5%,40.0%,69.0%,42.9%,0.0%,83.3%,33.3%
2023 (1 matches),,75.0%,0.0%,-,-,63.6%,66.7%,80.0%,-,-
2022 (1 matches),,71.4%,20.0%,-,-,42.9%,0.0%,0.0%,-,-
2020 (1 matches),,50.0%,40.0%,-,-,14.3%,0.0%,0.0%,-,-
Career (14 matches),,56.5%,44.4%,57.7%,63.6%,55.1%,48.4%,36.4%,72.7%,54.5%
